Episode;Total Reward;Epsilon;Elapsed time [s]
965;286.084;0.01;6.33
966;257.357;0.01;5.11
967;266.927;0.01;4.81
968;274.204;0.01;4.51
969;157.763;0.01;11.46
970;267.584;0.01;6.86
971;212.566;0.01;11.07
972;230.565;0.01;8.79
973;285.395;0.01;4.42
974;252.711;0.01;7.78
975;286.38;0.01;4.52
976;267.622;0.01;3.77
977;-229.875;0.01;2.39
978;-99.95;0.01;2.61
979;257.407;0.01;3.95
980;298.425;0.01;4.14
981;259.36;0.01;4.28
982;256.557;0.01;4.32
983;268.389;0.01;6.23
984;293.293;0.01;4.41
985;252.945;0.01;6.12
986;274.677;0.01;5.34
987;262.76;0.01;7.17
988;253.549;0.01;5.4
989;10.344;0.01;3.42
990;238.517;0.01;5.86
991;271.908;0.01;3.74
992;234.647;0.01;4.69
993;273.792;0.01;5.7
994;265.645;0.01;5.15
995;-203.969;0.01;3.46
996;279.493;0.01;4.09
997;247.936;0.01;4.3
998;264.3;0.01;3.84
999;260.364;0.01;4.97
1000;295.428;0.01;7.35
1001;267.712;0.01;3.3
1002;254.13;0.01;4.87
1003;245.21;0.01;4.79
1004;259.474;0.01;4.31
1005;284.708;0.01;3.65
1006;37.928;0.01;3.03
1007;-20.798;0.01;2.45
1008;255.414;0.01;5.7
1009;262.548;0.01;3.59
1010;236.561;0.01;3.48
1011;215.222;0.01;4.19
1012;266.413;0.01;3.87
1013;251.89;0.01;5.76
1014;281.421;0.01;5.2
1015;255.639;0.01;5.69
1016;262.089;0.01;6.13
1017;291.048;0.01;5.75
1018;224.156;0.01;17.31
1019;240.12;0.01;4.71
1020;211.244;0.01;5.11
1021;271.649;0.01;5.32
1022;258.417;0.01;4.41
1023;286.164;0.01;4.56
1024;270.141;0.01;6.66
1025;298.898;0.01;5.36
1026;-87.642;0.01;5.96
1027;281.348;0.01;3.61
1028;264.524;0.01;4.4
1029;269.328;0.01;4.38
1030;250.834;0.01;4.25
1031;60.431;0.01;3.09
1032;250.785;0.01;6.3
1033;264.104;0.01;6.04
1034;257.99;0.01;4.74
1035;272.031;0.01;4.08
1036;282.276;0.01;4.99
1037;244.509;0.01;3.66
1038;247.14;0.01;5.02
1039;237.316;0.01;8.71
1040;217.488;0.01;5.34
1041;272.249;0.01;4.43
1042;284.302;0.01;4.36
1043;277.172;0.01;4.71
1044;246.878;0.01;4.71
1045;254.65;0.01;4.43
1046;238.485;0.01;6.12
1047;288.707;0.01;4.49
1048;278.958;0.01;5.43
1049;281.881;0.01;5.31
1050;275.066;0.01;4.51
1051;296.82;0.01;6.2
1052;248.385;0.01;5.06
1053;302.546;0.01;6.31
1054;253.766;0.01;4.74
1055;267.764;0.01;5.23
1056;256.611;0.01;15.93
1057;298.794;0.01;5.51
1058;270.949;0.01;6.31
1059;294.906;0.01;5.85
1060;267.125;0.01;7.33
1061;260.238;0.01;7.31
1062;270.38;0.01;7.98
1063;239.399;0.01;10.95
1064;264.2;0.01;7.31
1065;257.479;0.01;5.33
1066;282.677;0.01;6.66
1067;254.046;0.01;5.4
1068;276.2;0.01;7.04
1069;240.691;0.01;6.22
1070;281.311;0.01;5.53
1071;288.235;0.01;5.34
1072;272.628;0.01;5.48
1073;310.672;0.01;5.68
1074;285.744;0.01;4.93
1075;274.756;0.01;5.25
1076;283.772;0.01;4.79
1077;-134.856;0.01;5.49
1078;279.16;0.01;4.13
1079;272.966;0.01;4.9
1080;272.282;0.01;6.17
1081;254.119;0.01;4.72
1082;270.444;0.01;4.7
1083;281.05;0.01;5.84
1084;269.637;0.01;6.41
1085;282.348;0.01;4.74
1086;273.328;0.01;4.67
1087;283.227;0.01;10.93
1088;249.767;0.01;5.07
1089;248.106;0.01;4.92
1090;245.03;0.01;8.81
1091;264.577;0.01;4.56
1092;267.403;0.01;8.53
1093;-40.491;0.01;5.21
1094;270.342;0.01;4.43
1095;274.638;0.01;4.75
1096;302.468;0.01;4.8
1097;255.527;0.01;4.71
1098;243.803;0.01;4.82
1099;293.015;0.01;5.98
1100;44.325;0.01;3.1
1101;309.486;0.01;5.11
1102;259.355;0.01;5.34
1103;302.051;0.01;6.08
1104;294.596;0.01;5.53
1105;276.038;0.01;4.66
1106;288.649;0.01;4.53
1107;254.247;0.01;4.42
1108;304.77;0.01;6.88
1109;256.293;0.01;6.63
1110;258.72;0.01;6.77
1111;253.086;0.01;8.16
1112;250.74;0.01;17.11
1113;300.573;0.01;5.66
1114;236.149;0.01;18.13
1115;303.45;0.01;6.32
1116;267.614;0.01;5.73
1117;278.398;0.01;8.0
1118;260.735;0.01;6.95
1119;261.972;0.01;4.9
1120;279.093;0.01;4.73
1121;263.713;0.01;8.73
1122;289.993;0.01;6.26
1123;307.196;0.01;6.7
1124;282.727;0.01;6.32
1125;275.803;0.01;8.47
1126;269.663;0.01;7.32
1127;261.096;0.01;4.35
1128;267.908;0.01;4.09
1129;244.495;0.01;6.04
1130;279.734;0.01;6.55
1131;287.075;0.01;10.08
1132;286.873;0.01;14.56
1133;-140.444;0.01;5.38
1134;267.164;0.01;5.34
1135;254.96;0.01;8.11
1136;289.874;0.01;9.6
1137;266.397;0.01;8.66
1138;52.236;0.01;5.08
1139;264.186;0.01;4.89
1140;253.854;0.01;4.97
1141;243.684;0.01;5.81
1142;236.555;0.01;6.06
1143;258.667;0.01;4.34
1144;261.621;0.01;9.97
1145;307.368;0.01;5.66
1146;292.902;0.01;6.43
1147;309.491;0.01;5.42
1148;255.544;0.01;5.43
1149;287.109;0.01;5.12
1150;252.695;0.01;10.17
1151;302.827;0.01;7.45
1152;279.672;0.01;7.76
1153;258.432;0.01;7.89
1154;291.24;0.01;5.83
1155;250.217;0.01;6.68
1156;257.548;0.01;4.99
1157;267.549;0.01;5.68
1158;317.866;0.01;5.31
1159;285.128;0.01;7.59
1160;278.814;0.01;5.9
1161;304.039;0.01;7.32
1162;258.069;0.01;9.84
1163;284.06;0.01;7.35
1164;252.437;0.01;11.78
1165;-59.021;0.01;3.1
1166;268.426;0.01;9.68
1167;254.325;0.01;4.86
1168;292.437;0.01;4.49
1169;259.325;0.01;5.98
1170;279.809;0.01;5.59
1171;274.629;0.01;5.97
1172;278.65;0.01;5.95
1173;271.848;0.01;5.34
1174;253.737;0.01;4.47
1175;271.473;0.01;5.23
1176;55.241;0.01;5.14
1177;282.989;0.01;5.54
1178;273.103;0.01;8.56
1179;244.368;0.01;4.08
1180;254.906;0.01;6.26
1181;227.331;0.01;4.88
1182;264.71;0.01;4.5
1183;-20.244;0.01;3.4
1184;258.286;0.01;4.13
1185;290.802;0.01;4.27
1186;293.355;0.01;4.46
1187;273.58;0.01;2.89
1188;280.71;0.01;3.66
1189;-121.972;0.01;4.48
1190;258.724;0.01;3.97
1191;297.346;0.01;5.21
1192;293.848;0.01;5.42
1193;284.689;0.01;3.75
1194;-18.145;0.01;2.99
1195;276.744;0.01;3.14
1196;281.348;0.01;4.57
1197;233.142;0.01;3.66
1198;257.645;0.01;8.01
1199;305.66;0.01;4.85
1200;271.224;0.01;4.73
1201;257.867;0.01;3.5
1202;260.727;0.01;7.3
1203;295.912;0.01;6.07
1204;255.773;0.01;3.99
1205;276.882;0.01;3.6
1206;29.412;0.01;4.06
1207;-206.883;0.01;4.89
1208;224.291;0.01;5.56
1209;255.708;0.01;5.95
1210;215.156;0.01;8.73
1211;261.865;0.01;5.18
1212;271.81;0.01;4.82
1213;246.821;0.01;4.07
1214;278.219;0.01;6.21
1215;305.811;0.01;6.08
1216;258.284;0.01;4.23
1217;271.991;0.01;5.32
1218;256.896;0.01;5.11
1219;269.218;0.01;5.33
1220;284.78;0.01;5.81
1221;268.8;0.01;5.34
1222;-53.19;0.01;3.73
1223;236.419;0.01;4.48
1224;288.197;0.01;3.72
1225;303.957;0.01;4.78
1226;-0.512;0.01;1.81
1227;260.684;0.01;3.27
1228;273.824;0.01;4.88
1229;310.514;0.01;4.34
1230;41.98;0.01;3.6
1231;200.695;0.01;5.46
1232;66.481;0.01;4.02
1233;277.135;0.01;5.06
1234;6.741;0.01;2.53
1235;289.81;0.01;5.07
1236;250.771;0.01;6.91
1237;295.838;0.01;4.99
1238;278.908;0.01;6.15
1239;263.438;0.01;4.39
1240;277.431;0.01;5.3
1241;266.511;0.01;7.84
1242;251.664;0.01;6.11
1243;302.891;0.01;5.86
1244;248.311;0.01;3.89
1245;276.427;0.01;7.31
1246;295.498;0.01;5.89
1247;301.157;0.01;6.71
1248;255.2;0.01;4.8
1249;285.363;0.01;9.45
1250;266.793;0.01;7.17
1251;273.449;0.01;7.2
1252;278.189;0.01;4.23
1253;290.586;0.01;9.06
1254;243.758;0.01;8.74
1255;265.013;0.01;7.46
1256;248.224;0.01;6.29
1257;271.359;0.01;4.94
1258;251.02;0.01;5.21
1259;285.947;0.01;5.55
1260;236.318;0.01;5.68
1261;281.994;0.01;4.97
1262;297.295;0.01;13.33
1263;266.897;0.01;5.61
1264;263.351;0.01;9.25
1265;290.156;0.01;8.72
1266;235.39;0.01;12.04
1267;230.755;0.01;5.17
1268;256.631;0.01;5.94
1269;256.911;0.01;4.45
1270;278.057;0.01;4.24
1271;270.407;0.01;4.4
1272;235.299;0.01;5.94
1273;234.202;0.01;5.68
1274;67.589;0.01;5.74
1275;284.381;0.01;7.28
1276;-85.726;0.01;1.9
1277;-48.949;0.01;1.8
1278;274.694;0.01;5.13
1279;166.029;0.01;25.54
1280;235.518;0.01;6.2
1281;235.582;0.01;4.75
1282;280.121;0.01;6.25
1283;266.276;0.01;7.41
1284;263.527;0.01;10.02
1285;137.072;0.01;24.96
1286;247.399;0.01;4.42
1287;255.536;0.01;4.05
1288;22.573;0.01;4.16
1289;276.039;0.01;4.57
1290;253.677;0.01;3.59
1291;262.079;0.01;3.61
1292;236.606;0.01;4.24
1293;189.24;0.01;12.08
1294;266.034;0.01;4.71
1295;279.602;0.01;4.65
1296;283.665;0.01;6.61
1297;270.904;0.01;5.83
1298;250.758;0.01;4.0
1299;151.471;0.01;8.31
1300;271.957;0.01;4.45
1301;262.987;0.01;4.62
1302;281.592;0.01;5.39
1303;267.808;0.01;4.4
1304;262.906;0.01;4.33
1305;276.802;0.01;3.78
1306;236.117;0.01;3.85
1307;-49.376;0.01;3.66
1308;-55.541;0.01;6.15
1309;298.666;0.01;3.94
1310;279.068;0.01;3.87
1311;247.46;0.01;15.89
1312;303.136;0.01;5.34
1313;238.313;0.01;7.39
1314;300.94;0.01;4.49
1315;300.363;0.01;4.2
1316;261.27;0.01;4.17
1317;258.801;0.01;3.76
1318;303.598;0.01;3.82
1319;267.922;0.01;5.13
1320;284.084;0.01;4.78
1321;270.524;0.01;5.41
1322;247.574;0.01;3.85
1323;236.708;0.01;18.23
1324;288.849;0.01;4.42
1325;210.717;0.01;5.43
1326;262.816;0.01;4.58
1327;282.814;0.01;4.67
1328;265.185;0.01;3.8
1329;226.479;0.01;4.15
1330;299.417;0.01;4.7
1331;291.494;0.01;3.84
1332;252.997;0.01;14.87
1333;249.626;0.01;4.3
1334;228.256;0.01;6.22
1335;240.606;0.01;3.79
1336;244.76;0.01;5.33
1337;246.047;0.01;7.31
1338;239.838;0.01;4.26
1339;255.931;0.01;6.35
1340;223.651;0.01;4.51
1341;215.519;0.01;4.69
1342;161.56;0.01;8.33
1343;251.021;0.01;5.1
1344;260.148;0.01;4.16
1345;11.629;0.01;3.65
1346;253.029;0.01;4.15
1347;-14.648;0.01;4.51
1348;322.026;0.01;3.51
1349;278.698;0.01;5.31
1350;255.26;0.01;3.75
1351;261.585;0.01;4.33
1352;262.117;0.01;4.14
1353;273.407;0.01;4.44
1354;255.481;0.01;4.96
1355;270.45;0.01;3.98
1356;277.064;0.01;3.23
1357;278.04;0.01;3.2
1358;277.451;0.01;3.64
1359;240.459;0.01;3.57
1360;259.615;0.01;5.63
1361;134.618;0.01;22.54
1362;149.656;0.01;8.62
1363;35.431;0.01;5.39
1364;266.241;0.01;6.11
1365;261.392;0.01;7.15
1366;268.132;0.01;6.1
1367;245.747;0.01;5.68
1368;-138.306;0.01;2.21
1369;267.08;0.01;4.7
1370;238.17;0.01;11.81
1371;278.36;0.01;7.04
1372;284.831;0.01;4.76
1373;283.945;0.01;9.2
1374;280.832;0.01;4.51
1375;282.189;0.01;7.91
1376;257.669;0.01;6.14
1377;243.277;0.01;5.37
1378;247.809;0.01;4.15
1379;254.393;0.01;3.93
1380;253.805;0.01;7.08
1381;283.595;0.01;5.49
1382;288.205;0.01;4.83
1383;261.097;0.01;4.08
1384;271.618;0.01;6.06
1385;251.042;0.01;5.52
1386;237.139;0.01;3.69
1387;268.404;0.01;11.57
1388;258.265;0.01;3.77
1389;268.515;0.01;6.71
1390;216.516;0.01;4.05
1391;317.378;0.01;6.13
1392;285.917;0.01;8.29
1393;296.545;0.01;3.72
1394;279.99;0.01;4.5
1395;260.802;0.01;5.12
1396;237.967;0.01;4.01
1397;263.535;0.01;4.85
1398;292.598;0.01;5.42
1399;250.519;0.01;5.52
1400;282.178;0.01;4.2
1401;280.572;0.01;4.0
1402;246.111;0.01;3.83
1403;136.202;0.01;23.43
1404;258.127;0.01;4.73
1405;307.013;0.01;4.51
1406;-15.883;0.01;1.47
1407;258.42;0.01;4.33
1408;273.844;0.01;4.96
1409;240.138;0.01;4.93
1410;240.748;0.01;5.14
1411;279.434;0.01;6.54
1412;248.529;0.01;4.27
1413;245.221;0.01;4.05
1414;250.159;0.01;5.7
1415;256.491;0.01;7.56
1416;244.324;0.01;3.74
1417;-19.267;0.01;1.94
1418;304.776;0.01;8.97
1419;208.245;0.01;5.72
1420;264.711;0.01;4.93
1421;246.363;0.01;4.19
1422;164.475;0.01;5.83
1423;248.537;0.01;8.45
1424;302.102;0.01;4.5
1425;196.177;0.01;7.04
1426;263.841;0.01;4.9
1427;243.658;0.01;3.98
1428;279.593;0.01;5.18
1429;276.462;0.01;5.04
1430;15.022;0.01;5.15
1431;267.726;0.01;7.41
1432;265.343;0.01;4.26
1433;254.363;0.01;3.71
1434;278.94;0.01;4.4
1435;291.147;0.01;5.05
1436;258.219;0.01;4.91
1437;291.163;0.01;4.69
1438;68.746;0.01;3.12
1439;-93.09;0.01;2.92
1440;290.097;0.01;4.61
1441;254.45;0.01;3.83
1442;237.128;0.01;3.84
1443;263.18;0.01;4.29
1444;288.191;0.01;4.3
1445;271.741;0.01;3.82
1446;242.012;0.01;3.73
1447;286.626;0.01;5.07
1448;269.736;0.01;5.89
1449;262.439;0.01;4.23
1450;266.397;0.01;4.83
1451;235.881;0.01;4.08
1452;298.813;0.01;4.59
1453;274.52;0.01;5.64
1454;237.258;0.01;4.38
1455;310.491;0.01;5.05
1456;253.355;0.01;3.93
1457;249.655;0.01;4.37
1458;-55.565;0.01;2.15
1459;276.487;0.01;5.79
1460;263.155;0.01;6.99
1461;228.72;0.01;4.96
1462;256.841;0.01;9.51
1463;264.593;0.01;5.8
1464;289.232;0.01;8.55
1465;256.328;0.01;5.11
1466;232.29;0.01;7.26
1467;290.359;0.01;6.95
1468;239.906;0.01;4.09
1469;268.631;0.01;4.55
1470;243.636;0.01;4.21
1471;267.163;0.01;5.1
1472;285.65;0.01;7.63
1473;267.328;0.01;5.11
1474;-40.616;0.01;2.59
1475;238.15;0.01;3.46
1476;282.369;0.01;4.22
1477;205.156;0.01;4.43
1478;279.254;0.01;5.93
1479;275.205;0.01;5.35
1480;277.138;0.01;6.42
1481;286.28;0.01;4.2
1482;260.529;0.01;3.84
1483;249.266;0.01;4.11
1484;-134.293;0.01;3.07
1485;274.68;0.01;4.54
1486;255.452;0.01;5.35
1487;266.774;0.01;4.29
1488;287.848;0.01;5.62
1489;-52.86;0.01;3.35
1490;276.798;0.01;4.52
1491;284.42;0.01;5.16
1492;292.879;0.01;4.99
1493;279.595;0.01;6.2
1494;279.802;0.01;5.41
1495;-98.023;0.01;2.83
1496;271.564;0.01;5.34
1497;-144.766;0.01;2.15
1498;-69.481;0.01;4.13
1499;287.935;0.01;5.1
1500;239.943;0.01;3.47
1501;221.568;0.01;4.58
1502;274.848;0.01;4.89
1503;257.847;0.01;4.09
1504;282.176;0.01;4.39
1505;-30.279;0.01;2.28
1506;270.464;0.01;4.39
1507;252.613;0.01;4.61
1508;269.346;0.01;4.31
1509;-198.554;0.01;2.56
1510;-95.627;0.01;2.96
1511;251.634;0.01;3.86
1512;291.175;0.01;4.48
1513;-232.078;0.01;2.56
1514;210.635;0.01;11.89
1515;266.816;0.01;4.3
1516;181.827;0.01;10.7
1517;-149.773;0.01;2.84
1518;287.624;0.01;5.13
1519;269.12;0.01;5.59
1520;270.259;0.01;6.71
1521;253.641;0.01;6.28
1522;32.21;0.01;2.18
1523;193.723;0.01;11.84
1524;274.065;0.01;3.62
1525;277.856;0.01;3.25
1526;282.993;0.01;4.5
1527;219.638;0.01;3.57
1528;275.978;0.01;6.08
1529;272.352;0.01;4.7
1530;250.977;0.01;4.79
1531;284.286;0.01;3.53
1532;-27.378;0.01;2.97
1533;280.224;0.01;3.03
1534;-67.132;0.01;2.74
1535;283.525;0.01;3.67
1536;313.126;0.01;5.42
1537;259.976;0.01;4.09
1538;296.732;0.01;5.27
1539;242.294;0.01;8.6
1540;289.702;0.01;10.46
1541;263.892;0.01;5.24
1542;-231.391;0.01;2.06
1543;269.933;0.01;4.72
1544;287.621;0.01;4.55
1545;321.081;0.01;5.17
1546;31.334;0.01;4.17
1547;249.581;0.01;3.59
1548;-96.666;0.01;2.36
1549;276.545;0.01;3.95
1550;-55.547;0.01;2.42
1551;275.027;0.01;6.99
1552;273.585;0.01;4.53
1553;-317.887;0.01;1.81
1554;190.7;0.01;4.81
1555;204.704;0.01;7.83
1556;259.843;0.01;5.32
1557;-242.583;0.01;2.18
1558;-196.016;0.01;3.84
1559;202.133;0.01;22.94
1560;256.015;0.01;4.42
1561;269.134;0.01;5.06
1562;275.341;0.01;3.98
1563;239.936;0.01;3.58
1564;247.227;0.01;9.92
1565;260.255;0.01;5.75
1566;-205.379;0.01;2.38
1567;268.267;0.01;5.5
1568;-301.616;0.01;2.46
1569;-311.622;0.01;2.57
1570;288.414;0.01;7.11
1571;253.994;0.01;3.71
1572;250.667;0.01;3.42
1573;265.098;0.01;3.93
1574;273.264;0.01;4.58
1575;-211.843;0.01;1.77
1576;221.376;0.01;4.33
1577;3.546;0.01;3.78
1578;53.172;0.01;26.3
1579;-206.08;0.01;2.47
1580;260.915;0.01;4.95
1581;227.459;0.01;3.77
1582;-119.886;0.01;5.67
1583;200.658;0.01;21.69
1584;-204.162;0.01;2.7
1585;-35.666;0.01;2.44
1586;236.345;0.01;8.96
1587;203.394;0.01;4.98
1588;244.805;0.01;4.86
1589;243.689;0.01;5.72
1590;262.406;0.01;6.18
1591;237.95;0.01;6.32
1592;-113.505;0.01;2.87
1593;242.415;0.01;7.39
1594;268.309;0.01;8.88
1595;229.979;0.01;10.56
1596;272.062;0.01;5.14
1597;246.654;0.01;3.79
1598;261.481;0.01;4.7
1599;277.769;0.01;7.8
1600;267.928;0.01;5.44
1601;298.313;0.01;7.46
1602;263.132;0.01;4.3
1603;273.074;0.01;5.07
1604;296.573;0.01;6.56
1605;281.852;0.01;4.96
1606;-253.537;0.01;3.29
1607;27.107;0.01;5.46
1608;286.648;0.01;5.08
1609;255.793;0.01;5.34
1610;278.969;0.01;5.82
1611;252.014;0.01;5.95
1612;301.209;0.01;6.27
1613;228.735;0.01;7.45
1614;297.067;0.01;5.66
1615;304.857;0.01;5.68
1616;265.66;0.01;6.19
1617;216.79;0.01;8.26
1618;246.708;0.01;8.59
1619;256.866;0.01;4.92
1620;252.614;0.01;5.05
1621;245.506;0.01;4.65
1622;273.084;0.01;6.4
1623;301.706;0.01;6.44
1624;285.888;0.01;5.79
1625;272.451;0.01;5.47
1626;303.075;0.01;7.73
1627;250.228;0.01;5.27
1628;301.695;0.01;7.2
1629;23.902;0.01;3.25
1630;271.394;0.01;4.95
1631;271.197;0.01;7.02
1632;228.262;0.01;4.74
1633;264.636;0.01;5.63
1634;250.558;0.01;8.72
1635;277.431;0.01;6.22
1636;285.442;0.01;6.97
1637;262.853;0.01;4.75
1638;241.458;0.01;6.68
1639;241.434;0.01;11.99
1640;241.377;0.01;6.34
1641;266.025;0.01;6.05
1642;272.646;0.01;5.85
1643;282.393;0.01;6.19
1644;296.573;0.01;5.78
1645;263.214;0.01;6.69
1646;284.275;0.01;5.16
1647;318.912;0.01;6.37
1648;274.2;0.01;5.98
1649;241.544;0.01;4.97
1650;263.827;0.01;6.36
1651;277.205;0.01;6.74
1652;313.213;0.01;5.18
1653;275.353;0.01;5.68
1654;245.692;0.01;5.92
1655;307.867;0.01;7.09
1656;269.894;0.01;4.8
1657;257.772;0.01;6.98
1658;255.345;0.01;3.99
1659;263.771;0.01;4.99
1660;271.301;0.01;9.49
1661;258.739;0.01;4.66
1662;256.712;0.01;5.33
1663;249.805;0.01;16.61
1664;296.846;0.01;11.42
1665;214.927;0.01;4.46
1666;256.466;0.01;6.7
1667;257.261;0.01;5.55
1668;287.519;0.01;5.92
1669;280.249;0.01;7.06
1670;273.392;0.01;4.47
1671;279.588;0.01;4.02
1672;290.739;0.01;4.38
1673;281.598;0.01;5.62
1674;283.608;0.01;6.25
1675;201.964;0.01;9.86
1676;287.259;0.01;4.54
1677;294.552;0.01;5.68
1678;322.035;0.01;6.49
1679;216.459;0.01;4.7
1680;310.325;0.01;5.09
1681;278.849;0.01;10.23
1682;272.857;0.01;5.02
1683;301.452;0.01;5.31
1684;272.515;0.01;5.4
1685;271.327;0.01;5.55
1686;276.555;0.01;4.56
1687;16.642;0.01;3.83
1688;300.283;0.01;5.49
1689;279.782;0.01;4.83
1690;238.418;0.01;5.17
1691;289.432;0.01;4.95
1692;282.238;0.01;5.44
1693;258.694;0.01;5.49
1694;285.157;0.01;6.19
1695;287.386;0.01;12.08
1696;286.212;0.01;16.75
1697;267.867;0.01;5.39
1698;289.337;0.01;4.98
1699;299.765;0.01;13.23
1700;287.672;0.01;4.41
