Episode;Total Reward;Epsilon;Elapsed time [s]
965;263.499;0.01;5.77
966;262.539;0.01;4.71
967;310.425;0.01;4.94
968;286.343;0.01;3.11
969;-6.008;0.01;2.47
970;285.358;0.01;4.38
971;255.515;0.01;4.32
972;282.53;0.01;5.8
973;296.233;0.01;8.69
974;219.173;0.01;4.15
975;271.174;0.01;4.01
976;131.266;0.01;22.36
977;265.135;0.01;2.97
978;286.213;0.01;4.71
979;285.555;0.01;2.88
980;287.585;0.01;3.69
981;282.642;0.01;4.76
982;265.073;0.01;3.75
983;288.901;0.01;4.29
984;299.499;0.01;5.05
985;224.954;0.01;3.97
986;247.172;0.01;3.41
987;238.373;0.01;8.55
988;281.39;0.01;4.76
989;205.902;0.01;6.19
990;273.73;0.01;4.55
991;267.687;0.01;3.45
992;-8.693;0.01;2.53
993;281.147;0.01;3.2
994;281.416;0.01;5.43
995;287.18;0.01;4.35
996;257.911;0.01;3.19
997;280.905;0.01;5.32
998;287.509;0.01;3.2
999;259.616;0.01;4.37
1000;298.578;0.01;5.25
1001;41.899;0.01;3.86
1002;169.235;0.01;9.3
1003;283.084;0.01;3.79
1004;281.824;0.01;5.2
1005;304.202;0.01;4.16
1006;265.05;0.01;3.89
1007;271.75;0.01;6.9
1008;234.458;0.01;4.69
1009;265.909;0.01;3.37
1010;283.211;0.01;3.61
1011;253.544;0.01;2.97
1012;240.945;0.01;6.91
1013;307.09;0.01;4.41
1014;280.034;0.01;3.3
1015;274.945;0.01;5.79
1016;267.02;0.01;10.67
1017;257.667;0.01;5.12
1018;-35.741;0.01;2.07
1019;296.357;0.01;7.69
1020;257.495;0.01;3.44
1021;245.727;0.01;3.56
1022;283.139;0.01;5.25
1023;288.423;0.01;3.78
1024;272.991;0.01;10.42
1025;249.016;0.01;3.13
1026;280.161;0.01;4.51
1027;283.748;0.01;2.96
1028;269.974;0.01;5.85
1029;215.444;0.01;6.15
1030;287.549;0.01;8.89
1031;247.316;0.01;4.05
1032;230.859;0.01;12.11
1033;293.739;0.01;2.84
1034;235.267;0.01;4.9
1035;260.741;0.01;3.84
1036;266.768;0.01;9.48
1037;255.661;0.01;8.57
1038;289.585;0.01;6.33
1039;264.878;0.01;4.6
1040;32.497;0.01;1.8
1041;278.028;0.01;3.49
1042;247.184;0.01;4.12
1043;224.235;0.01;3.95
1044;225.874;0.01;6.88
1045;260.475;0.01;3.09
1046;276.998;0.01;11.45
1047;253.229;0.01;5.73
1048;-103.243;0.01;2.9
1049;318.483;0.01;4.98
1050;138.159;0.01;22.03
1051;119.218;0.01;21.73
1052;298.809;0.01;4.18
1053;247.687;0.01;7.45
1054;269.08;0.01;3.83
1055;281.793;0.01;5.98
1056;259.154;0.01;3.41
1057;254.4;0.01;3.65
1058;272.75;0.01;7.95
1059;224.681;0.01;7.77
1060;267.255;0.01;3.14
1061;269.995;0.01;3.89
1062;300.935;0.01;4.89
1063;254.957;0.01;5.67
1064;226.124;0.01;8.19
1065;294.534;0.01;5.2
1066;301.317;0.01;5.28
1067;227.672;0.01;8.77
1068;271.666;0.01;5.39
1069;237.956;0.01;3.78
1070;142.107;0.01;21.8
1071;26.625;0.01;3.07
1072;229.333;0.01;4.42
1073;-13.051;0.01;1.42
1074;214.649;0.01;9.71
1075;261.794;0.01;3.32
1076;-11.91;0.01;2.08
1077;-147.77;0.01;2.83
1078;256.711;0.01;9.36
1079;35.879;0.01;1.74
1080;-181.223;0.01;3.26
1081;282.342;0.01;5.43
1082;262.605;0.01;3.12
1083;273.936;0.01;5.43
1084;203.768;0.01;8.23
1085;-101.013;0.01;7.15
1086;-41.269;0.01;2.26
1087;285.075;0.01;5.62
1088;241.817;0.01;6.52
1089;271.645;0.01;3.75
1090;-247.894;0.01;4.82
1091;226.073;0.01;18.87
1092;44.452;0.01;2.19
1093;252.981;0.01;5.21
1094;146.489;0.01;16.45
1095;276.585;0.01;5.3
1096;-11.781;0.01;1.66
1097;47.638;0.01;2.38
1098;244.266;0.01;4.51
1099;247.418;0.01;9.34
1100;247.712;0.01;3.34
1101;28.01;0.01;2.1
1102;253.568;0.01;7.05
1103;261.368;0.01;7.93
1104;-21.135;0.01;1.87
1105;256.754;0.01;3.19
1106;308.115;0.01;6.23
1107;-8.948;0.01;3.2
1108;282.526;0.01;5.85
1109;288.941;0.01;5.8
1110;257.507;0.01;3.23
1111;238.526;0.01;7.74
1112;-34.059;0.01;2.98
1113;0.737;0.01;1.7
1114;290.783;0.01;6.08
1115;264.439;0.01;13.92
1116;294.222;0.01;5.18
1117;-35.985;0.01;1.89
1118;254.272;0.01;3.23
1119;247.47;0.01;6.2
1120;160.345;0.01;10.01
1121;247.443;0.01;3.11
1122;12.231;0.01;1.64
1123;-333.505;0.01;4.31
1124;6.65;0.01;1.53
1125;-270.228;0.01;2.46
1126;280.343;0.01;6.83
1127;272.181;0.01;10.83
1128;249.642;0.01;6.79
1129;-31.254;0.01;1.36
1130;244.806;0.01;4.11
1131;54.465;0.01;2.28
1132;229.712;0.01;3.3
1133;-33.539;0.01;1.63
1134;264.767;0.01;4.97
1135;-9.617;0.01;1.73
1136;11.129;0.01;1.88
1137;245.783;0.01;3.19
1138;-5.422;0.01;1.79
1139;239.974;0.01;17.89
1140;246.423;0.01;5.9
1141;-16.475;0.01;1.75
1142;-11.292;0.01;2.04
1143;-43.947;0.01;2.85
1144;261.972;0.01;7.04
1145;266.673;0.01;7.28
1146;273.684;0.01;5.58
1147;262.197;0.01;3.92
1148;-107.066;0.01;1.09
1149;16.631;0.01;2.14
1150;-178.644;0.01;8.66
1151;264.835;0.01;4.28
1152;-108.756;0.01;1.39
1153;251.004;0.01;3.25
1154;-40.464;0.01;5.89
1155;-8.409;0.01;3.24
1156;-183.906;0.01;1.51
1157;-5.903;0.01;1.66
1158;300.166;0.01;5.26
1159;266.726;0.01;3.9
1160;274.218;0.01;5.07
1161;-112.615;0.01;1.15
1162;235.508;0.01;3.07
1163;233.814;0.01;4.34
1164;-89.405;0.01;1.66
1165;194.562;0.01;5.64
1166;256.102;0.01;5.89
1167;-41.184;0.01;2.1
1168;-117.128;0.01;1.18
1169;194.118;0.01;4.98
1170;-231.565;0.01;4.3
1171;278.466;0.01;5.37
1172;-72.314;0.01;6.07
1173;161.978;0.01;6.54
1174;267.851;0.01;10.6
1175;-41.6;0.01;3.62
1176;-85.582;0.01;1.29
1177;199.425;0.01;6.33
1178;259.939;0.01;7.74
1179;290.668;0.01;5.14
1180;-27.046;0.01;1.23
1181;-190.923;0.01;3.5
1182;230.467;0.01;6.82
1183;250.493;0.01;6.99
1184;21.358;0.01;1.41
1185;10.274;0.01;1.79
1186;-14.948;0.01;1.67
1187;252.571;0.01;8.91
1188;244.95;0.01;7.3
1189;-35.434;0.01;1.59
1190;-9.187;0.01;1.87
1191;-145.758;0.01;4.21
1192;246.462;0.01;4.72
1193;-206.596;0.01;5.78
1194;234.898;0.01;6.84
1195;297.274;0.01;5.18
1196;-96.069;0.01;2.73
1197;-16.454;0.01;3.06
1198;-9.478;0.01;2.06
1199;-26.221;0.01;1.93
1200;1.017;0.01;1.49
1201;253.666;0.01;7.03
1202;-180.401;0.01;7.21
1203;301.553;0.01;5.06
1204;253.862;0.01;7.9
1205;276.333;0.01;6.0
1206;186.087;0.01;6.12
1207;-77.244;0.01;1.46
1208;-193.899;0.01;4.39
1209;259.175;0.01;10.86
1210;-105.144;0.01;2.0
1211;299.26;0.01;5.23
1212;-78.726;0.01;1.31
1213;150.786;0.01;12.05
1214;283.058;0.01;5.05
1215;186.944;0.01;6.87
1216;276.968;0.01;6.43
1217;243.315;0.01;3.4
1218;-144.219;0.01;6.5
1219;251.628;0.01;7.67
1220;265.875;0.01;5.45
1221;235.407;0.01;3.6
1222;-43.302;0.01;7.36
1223;205.774;0.01;5.43
1224;-36.191;0.01;1.38
1225;-28.477;0.01;1.27
1226;-192.662;0.01;3.47
1227;-128.107;0.01;2.19
1228;259.555;0.01;4.08
1229;255.507;0.01;6.81
1230;243.434;0.01;5.91
1231;211.873;0.01;3.72
1232;265.36;0.01;5.13
1233;-25.67;0.01;2.03
1234;-10.096;0.01;1.67
1235;-39.483;0.01;2.11
1236;299.171;0.01;5.13
1237;289.664;0.01;4.86
1238;-155.859;0.01;1.23
1239;168.689;0.01;9.87
1240;10.181;0.01;1.72
1241;198.941;0.01;8.14
1242;218.408;0.01;6.45
1243;284.048;0.01;3.03
1244;-39.709;0.01;2.37
1245;174.24;0.01;6.71
1246;8.253;0.01;2.58
1247;239.13;0.01;3.5
1248;279.927;0.01;5.81
1249;-14.868;0.01;1.73
1250;-109.468;0.01;1.12
1251;226.681;0.01;3.71
1252;256.572;0.01;7.6
1253;244.723;0.01;5.66
1254;-103.28;0.01;4.01
1255;-101.295;0.01;5.01
1256;243.658;0.01;3.96
1257;-28.657;0.01;2.24
1258;249.625;0.01;3.29
1259;294.074;0.01;8.02
1260;-31.402;0.01;2.32
1261;291.198;0.01;3.34
1262;239.187;0.01;8.13
1263;252.937;0.01;3.36
1264;259.481;0.01;4.78
1265;206.772;0.01;10.19
1266;-43.552;0.01;2.15
1267;193.978;0.01;7.22
1268;220.218;0.01;9.82
1269;232.605;0.01;3.65
1270;262.206;0.01;3.25
1271;166.32;0.01;5.68
1272;-276.988;0.01;12.72
1273;215.755;0.01;4.39
1274;-193.736;0.01;5.3
1275;-275.032;0.01;11.47
1276;276.37;0.01;3.67
1277;160.051;0.01;21.8
1278;246.298;0.01;3.72
1279;271.065;0.01;5.76
1280;-238.732;0.01;4.95
1281;1.42;0.01;2.1
1282;242.126;0.01;3.87
1283;257.652;0.01;3.56
1284;300.408;0.01;5.65
1285;276.714;0.01;4.17
1286;261.778;0.01;5.06
1287;252.654;0.01;3.02
1288;31.126;0.01;4.12
1289;286.644;0.01;4.52
1290;244.151;0.01;3.37
1291;234.566;0.01;3.33
1292;216.566;0.01;7.87
1293;282.422;0.01;4.2
1294;48.122;0.01;2.07
1295;280.863;0.01;5.4
1296;226.846;0.01;8.69
1297;-147.883;0.01;4.95
1298;235.403;0.01;5.11
1299;225.512;0.01;3.34
1300;197.081;0.01;5.72
1301;271.545;0.01;3.77
1302;243.512;0.01;3.28
1303;-22.671;0.01;2.18
1304;286.146;0.01;3.68
1305;219.926;0.01;3.59
1306;272.58;0.01;4.99
1307;-20.742;0.01;2.3
1308;7.757;0.01;2.48
1309;185.424;0.01;6.2
1310;210.103;0.01;9.7
1311;256.358;0.01;3.35
1312;279.178;0.01;5.98
1313;280.615;0.01;4.31
1314;255.48;0.01;3.96
1315;9.646;0.01;1.77
1316;308.438;0.01;5.02
1317;-188.968;0.01;2.36
1318;81.361;0.01;21.81
1319;189.545;0.01;11.31
1320;203.09;0.01;4.97
1321;291.03;0.01;4.02
1322;274.417;0.01;4.14
1323;181.367;0.01;18.57
1324;283.136;0.01;4.62
1325;251.401;0.01;6.06
1326;291.578;0.01;5.87
1327;224.671;0.01;11.83
1328;259.617;0.01;3.35
1329;233.922;0.01;3.56
1330;251.298;0.01;3.38
1331;199.065;0.01;5.61
1332;279.483;0.01;3.76
1333;280.615;0.01;5.25
1334;206.439;0.01;6.49
1335;-1.678;0.01;2.9
1336;235.235;0.01;5.26
1337;241.256;0.01;3.42
1338;-114.703;0.01;6.43
1339;234.563;0.01;6.1
1340;239.96;0.01;5.96
1341;250.07;0.01;4.19
1342;263.432;0.01;3.78
1343;269.848;0.01;4.35
1344;250.513;0.01;3.27
1345;257.081;0.01;5.34
1346;280.811;0.01;4.24
1347;259.277;0.01;3.29
1348;265.051;0.01;3.97
1349;245.458;0.01;3.05
1350;199.04;0.01;7.88
1351;254.321;0.01;6.13
1352;236.774;0.01;6.65
1353;262.226;0.01;4.89
1354;277.077;0.01;3.49
1355;272.391;0.01;5.19
1356;258.564;0.01;3.59
1357;-164.622;0.01;6.95
1358;-30.808;0.01;2.63
1359;237.75;0.01;6.67
1360;271.633;0.01;4.66
1361;-155.647;0.01;5.26
1362;-212.77;0.01;4.28
1363;245.941;0.01;3.02
1364;246.428;0.01;3.74
1365;235.332;0.01;3.89
1366;243.858;0.01;6.69
1367;270.002;0.01;3.8
1368;237.191;0.01;3.61
1369;123.985;0.01;21.59
1370;-157.397;0.01;3.67
1371;256.098;0.01;7.15
1372;249.823;0.01;3.8
1373;276.8;0.01;3.58
1374;254.008;0.01;3.8
1375;251.207;0.01;3.51
1376;262.589;0.01;5.03
1377;268.873;0.01;4.83
1378;277.416;0.01;5.59
1379;273.113;0.01;3.86
1380;217.604;0.01;10.27
1381;277.325;0.01;4.33
1382;289.76;0.01;5.48
1383;132.75;0.01;21.58
1384;244.313;0.01;3.65
1385;167.788;0.01;6.1
1386;-295.788;0.01;9.37
1387;247.213;0.01;6.31
1388;274.368;0.01;5.77
1389;271.745;0.01;3.84
1390;284.665;0.01;3.82
1391;231.838;0.01;6.94
1392;278.049;0.01;4.27
1393;292.971;0.01;3.38
1394;2.555;0.01;2.11
1395;230.055;0.01;3.69
1396;268.04;0.01;2.83
1397;240.864;0.01;3.05
1398;-23.369;0.01;2.03
1399;270.069;0.01;3.59
1400;273.838;0.01;3.23
1401;299.278;0.01;4.79
1402;267.856;0.01;3.93
1403;258.831;0.01;3.88
1404;236.748;0.01;5.0
1405;272.194;0.01;3.04
1406;276.331;0.01;4.25
1407;283.534;0.01;4.61
1408;292.695;0.01;4.84
1409;233.157;0.01;6.41
1410;-200.235;0.01;2.51
1411;-58.137;0.01;5.57
1412;249.782;0.01;3.24
1413;280.394;0.01;3.89
1414;273.993;0.01;3.68
1415;276.848;0.01;3.81
1416;-208.905;0.01;4.12
1417;310.083;0.01;5.07
1418;-75.475;0.01;2.95
1419;265.274;0.01;3.82
1420;146.357;0.01;9.51
1421;237.52;0.01;9.32
1422;235.311;0.01;7.36
1423;305.089;0.01;4.46
1424;281.204;0.01;9.42
1425;263.505;0.01;3.31
1426;238.924;0.01;6.45
1427;298.592;0.01;4.37
1428;282.397;0.01;4.91
1429;240.856;0.01;3.53
1430;307.846;0.01;3.63
1431;-63.106;0.01;5.31
1432;200.001;0.01;3.65
1433;272.18;0.01;4.51
1434;289.294;0.01;5.8
1435;-133.642;0.01;6.93
1436;239.222;0.01;3.21
1437;288.478;0.01;5.03
1438;314.786;0.01;4.99
1439;282.897;0.01;3.96
1440;218.266;0.01;7.47
1441;225.19;0.01;5.59
1442;272.373;0.01;3.09
1443;272.54;0.01;3.81
1444;250.6;0.01;10.1
1445;294.241;0.01;5.13
1446;289.216;0.01;3.69
1447;234.88;0.01;3.78
1448;246.325;0.01;3.55
1449;264.155;0.01;10.74
1450;281.876;0.01;4.5
1451;248.79;0.01;4.47
1452;273.281;0.01;5.19
1453;215.971;0.01;4.65
1454;311.3;0.01;4.11
1455;296.371;0.01;4.81
1456;220.799;0.01;7.49
1457;286.625;0.01;4.64
1458;169.601;0.01;14.63
1459;190.881;0.01;4.45
1460;228.62;0.01;6.0
1461;271.192;0.01;4.49
1462;285.256;0.01;4.59
1463;270.531;0.01;3.96
1464;302.158;0.01;5.03
1465;294.57;0.01;5.51
1466;29.387;0.01;2.63
1467;228.7;0.01;3.57
1468;0.907;0.01;2.8
1469;252.74;0.01;7.02
1470;265.557;0.01;3.35
1471;259.866;0.01;3.58
1472;263.87;0.01;4.81
1473;288.722;0.01;3.43
1474;244.995;0.01;5.44
1475;236.012;0.01;4.04
1476;276.031;0.01;5.39
1477;293.337;0.01;3.14
1478;-49.477;0.01;2.32
1479;270.285;0.01;5.18
1480;241.242;0.01;3.59
1481;265.606;0.01;4.84
1482;304.058;0.01;5.95
1483;270.654;0.01;3.6
1484;241.69;0.01;3.95
1485;269.031;0.01;3.71
1486;20.616;0.01;4.69
1487;-66.878;0.01;3.61
1488;294.739;0.01;3.5
1489;301.753;0.01;4.3
1490;284.966;0.01;5.47
1491;212.74;0.01;4.2
1492;250.343;0.01;3.33
1493;258.1;0.01;6.06
1494;296.106;0.01;3.52
1495;232.945;0.01;14.57
1496;234.925;0.01;6.79
1497;230.757;0.01;16.1
1498;272.044;0.01;5.09
1499;278.331;0.01;4.51
1500;254.574;0.01;3.5
1501;247.476;0.01;3.8
1502;273.654;0.01;5.41
1503;279.925;0.01;4.35
1504;241.214;0.01;8.46
1505;238.642;0.01;7.23
1506;246.402;0.01;4.49
1507;266.251;0.01;3.81
1508;274.509;0.01;4.81
1509;243.234;0.01;3.25
1510;255.317;0.01;5.14
1511;254.862;0.01;5.41
1512;271.858;0.01;5.04
1513;268.77;0.01;3.39
1514;278.086;0.01;3.31
1515;289.249;0.01;4.02
1516;237.507;0.01;4.23
1517;289.534;0.01;4.73
1518;293.658;0.01;6.37
1519;20.519;0.01;3.36
1520;283.532;0.01;8.43
1521;234.143;0.01;3.95
1522;291.106;0.01;5.04
1523;297.34;0.01;3.44
1524;271.326;0.01;3.84
1525;292.216;0.01;5.74
1526;247.095;0.01;6.84
1527;243.686;0.01;3.67
1528;284.581;0.01;5.21
1529;244.267;0.01;3.62
1530;-101.113;0.01;3.75
1531;290.184;0.01;2.86
1532;282.051;0.01;5.74
1533;261.405;0.01;7.16
1534;-24.812;0.01;1.54
1535;287.961;0.01;6.7
1536;291.941;0.01;4.72
1537;292.662;0.01;6.41
1538;267.462;0.01;3.13
1539;168.097;0.01;10.47
1540;298.132;0.01;4.67
1541;278.215;0.01;5.91
1542;264.315;0.01;11.79
1543;265.225;0.01;3.98
1544;273.516;0.01;3.57
1545;241.212;0.01;5.9
1546;263.196;0.01;8.67
1547;287.202;0.01;13.04
1548;287.701;0.01;4.64
1549;294.478;0.01;4.71
1550;266.103;0.01;4.96
1551;-176.093;0.01;1.24
1552;285.241;0.01;4.62
1553;227.765;0.01;4.12
1554;289.237;0.01;5.11
1555;258.236;0.01;4.49
1556;251.444;0.01;3.39
1557;243.223;0.01;7.6
1558;277.35;0.01;5.31
1559;257.865;0.01;4.04
1560;245.34;0.01;3.66
1561;-18.311;0.01;1.41
1562;295.674;0.01;5.65
1563;271.805;0.01;2.89
1564;290.031;0.01;4.1
1565;287.101;0.01;6.64
1566;250.17;0.01;5.64
1567;274.71;0.01;5.22
1568;281.125;0.01;5.08
1569;268.346;0.01;5.07
1570;235.278;0.01;4.46
1571;288.807;0.01;5.89
1572;283.655;0.01;5.66
1573;255.473;0.01;3.79
1574;243.51;0.01;3.74
1575;293.734;0.01;4.53
1576;265.549;0.01;5.89
1577;247.449;0.01;11.31
1578;250.416;0.01;5.04
1579;255.461;0.01;3.92
1580;230.63;0.01;5.65
1581;233.573;0.01;3.95
1582;-149.485;0.01;1.09
1583;260.34;0.01;3.64
1584;279.583;0.01;6.01
1585;279.618;0.01;5.01
1586;274.082;0.01;4.59
1587;242.201;0.01;4.2
1588;49.928;0.01;1.52
1589;265.398;0.01;4.27
1590;-180.991;0.01;1.31
1591;274.659;0.01;3.53
1592;245.603;0.01;3.55
1593;262.145;0.01;4.6
1594;294.436;0.01;3.91
1595;270.012;0.01;4.53
1596;251.158;0.01;5.22
1597;275.62;0.01;3.73
1598;294.167;0.01;5.64
1599;240.182;0.01;4.18
1600;261.467;0.01;4.26
1601;295.194;0.01;4.94
1602;254.392;0.01;4.71
1603;223.963;0.01;4.21
1604;266.653;0.01;3.56
1605;292.047;0.01;5.0
1606;289.955;0.01;5.55
1607;-387.385;0.01;1.71
1608;246.953;0.01;7.13
1609;278.647;0.01;3.4
1610;-198.966;0.01;1.27
1611;276.931;0.01;6.01
1612;255.296;0.01;7.5
1613;266.74;0.01;4.4
1614;270.959;0.01;3.67
1615;255.63;0.01;3.87
1616;275.581;0.01;3.18
1617;275.785;0.01;4.52
1618;240.027;0.01;3.54
1619;295.172;0.01;3.46
1620;285.755;0.01;5.54
1621;247.75;0.01;8.46
1622;244.711;0.01;5.74
1623;262.871;0.01;2.98
1624;279.788;0.01;4.93
1625;241.812;0.01;4.9
1626;273.684;0.01;3.2
1627;0.018;0.01;1.64
1628;247.996;0.01;4.11
1629;257.997;0.01;3.36
1630;230.911;0.01;4.45
1631;232.663;0.01;10.86
1632;246.914;0.01;4.02
1633;259.024;0.01;3.15
1634;241.013;0.01;4.14
1635;206.689;0.01;13.06
1636;255.036;0.01;3.24
1637;243.464;0.01;5.18
1638;265.79;0.01;5.28
1639;255.709;0.01;5.22
1640;-210.319;0.01;1.46
1641;212.267;0.01;8.49
1642;41.435;0.01;1.74
1643;-236.689;0.01;1.32
1644;278.293;0.01;3.52
1645;281.299;0.01;5.03
1646;245.371;0.01;4.58
1647;274.658;0.01;4.87
1648;-222.078;0.01;1.27
1649;292.785;0.01;4.53
1650;247.089;0.01;3.53
1651;219.787;0.01;10.66
1652;298.258;0.01;3.55
1653;285.616;0.01;2.97
1654;244.415;0.01;3.61
1655;265.634;0.01;3.62
1656;239.393;0.01;3.24
1657;264.683;0.01;3.37
1658;255.978;0.01;11.67
1659;240.958;0.01;3.73
1660;261.877;0.01;5.17
1661;-197.116;0.01;1.78
1662;273.728;0.01;4.54
1663;264.109;0.01;3.55
1664;264.228;0.01;8.14
1665;277.863;0.01;3.92
1666;-12.23;0.01;1.55
1667;279.421;0.01;5.15
1668;302.162;0.01;3.2
1669;243.518;0.01;3.55
1670;-220.328;0.01;1.7
1671;288.207;0.01;5.58
1672;280.275;0.01;4.33
1673;-128.084;0.01;1.44
1674;262.841;0.01;3.4
1675;265.819;0.01;4.95
1676;275.033;0.01;3.84
1677;276.031;0.01;4.25
1678;-170.786;0.01;1.04
1679;272.779;0.01;3.74
1680;265.698;0.01;8.2
1681;253.2;0.01;7.62
1682;239.448;0.01;3.39
1683;258.838;0.01;3.55
1684;277.892;0.01;4.61
1685;237.443;0.01;3.26
1686;255.983;0.01;2.89
1687;276.645;0.01;4.41
1688;270.196;0.01;4.65
1689;278.01;0.01;3.98
1690;253.535;0.01;3.82
1691;274.576;0.01;3.51
1692;268.853;0.01;3.85
1693;303.298;0.01;4.24
1694;265.502;0.01;7.07
1695;-47.492;0.01;1.26
1696;267.325;0.01;2.96
1697;243.151;0.01;4.38
1698;255.07;0.01;5.26
1699;248.371;0.01;3.76
1700;226.251;0.01;3.65
1701;293.569;0.01;6.14
1702;262.835;0.01;3.42
1703;296.414;0.01;5.68
1704;249.698;0.01;4.71
1705;272.548;0.01;4.17
1706;278.807;0.01;4.29
1707;178.056;0.01;7.93
1708;239.504;0.01;3.54
1709;-45.22;0.01;1.39
1710;-108.59;0.01;1.46
1711;253.671;0.01;4.29
1712;-195.579;0.01;1.45
1713;267.729;0.01;3.75
1714;285.277;0.01;3.96
1715;259.519;0.01;5.5
1716;253.774;0.01;3.87
1717;251.69;0.01;3.24
1718;266.503;0.01;3.88
1719;282.528;0.01;4.11
1720;280.619;0.01;5.41
1721;275.55;0.01;3.19
1722;248.691;0.01;3.52
1723;-19.024;0.01;2.19
1724;269.363;0.01;3.15
1725;266.934;0.01;3.57
1726;262.442;0.01;4.34
1727;-187.581;0.01;1.78
1728;242.017;0.01;3.34
1729;235.861;0.01;5.06
1730;-53.937;0.01;1.49
1731;259.689;0.01;3.41
1732;263.839;0.01;4.28
1733;239.614;0.01;3.2
1734;-38.612;0.01;1.8
1735;257.264;0.01;3.51
1736;-33.993;0.01;1.39
1737;284.918;0.01;5.99
1738;307.271;0.01;5.76
1739;2.624;0.01;1.58
1740;36.248;0.01;1.78
1741;273.779;0.01;5.44
1742;-86.696;0.01;1.67
1743;-65.013;0.01;1.57
1744;261.49;0.01;4.38
1745;267.993;0.01;4.51
1746;274.844;0.01;4.86
1747;266.503;0.01;4.01
1748;232.288;0.01;5.24
1749;287.941;0.01;4.95
1750;-31.522;0.01;1.48
1751;306.103;0.01;4.42
1752;305.33;0.01;4.82
1753;288.551;0.01;8.79
1754;247.249;0.01;3.51
1755;242.325;0.01;4.84
1756;312.07;0.01;4.15
1757;295.677;0.01;6.33
1758;282.441;0.01;3.4
1759;257.847;0.01;3.63
1760;247.722;0.01;3.36
1761;241.896;0.01;4.34
1762;258.178;0.01;6.67
1763;282.993;0.01;3.57
1764;273.56;0.01;4.56
1765;293.711;0.01;5.45
1766;261.403;0.01;4.63
1767;217.13;0.01;19.43
1768;273.578;0.01;4.83
1769;252.115;0.01;3.03
1770;286.765;0.01;3.27
1771;244.198;0.01;3.82
1772;301.229;0.01;5.64
1773;288.294;0.01;2.93
1774;280.18;0.01;7.33
1775;271.63;0.01;3.39
1776;236.954;0.01;3.44
1777;248.43;0.01;3.73
1778;282.522;0.01;4.62
1779;262.872;0.01;3.17
1780;242.969;0.01;3.44
1781;288.808;0.01;3.65
1782;253.219;0.01;3.68
1783;271.506;0.01;5.19
1784;256.809;0.01;3.55
1785;274.644;0.01;3.39
1786;-23.984;0.01;1.73
1787;291.489;0.01;4.6
1788;271.326;0.01;5.1
1789;248.306;0.01;3.28
1790;303.896;0.01;4.35
1791;246.05;0.01;4.32
1792;306.098;0.01;5.11
1793;274.082;0.01;3.46
1794;230.959;0.01;7.13
1795;242.366;0.01;5.27
1796;301.515;0.01;4.46
1797;231.236;0.01;3.24
1798;258.102;0.01;3.46
1799;276.007;0.01;3.16
1800;254.739;0.01;3.45
1801;228.227;0.01;3.66
1802;257.984;0.01;14.66
1803;250.415;0.01;3.47
1804;287.991;0.01;3.98
1805;293.424;0.01;3.88
1806;280.621;0.01;4.41
1807;-118.034;0.01;3.33
1808;247.967;0.01;5.18
1809;267.238;0.01;4.04
1810;253.278;0.01;3.72
1811;11.29;0.01;2.23
1812;241.691;0.01;3.96
1813;279.096;0.01;3.69
1814;25.251;0.01;2.25
1815;306.65;0.01;5.41
1816;299.918;0.01;5.6
1817;249.684;0.01;7.54
1818;117.481;0.01;21.07
1819;262.114;0.01;6.28
1820;-128.562;0.01;1.37
1821;277.737;0.01;4.89
1822;234.122;0.01;7.14
1823;251.731;0.01;4.44
1824;261.02;0.01;6.55
1825;240.199;0.01;5.08
1826;248.191;0.01;4.11
1827;5.446;0.01;2.99
1828;255.1;0.01;3.74
1829;272.709;0.01;12.8
1830;276.111;0.01;4.62
1831;225.451;0.01;17.65
1832;252.474;0.01;4.88
1833;274.892;0.01;6.29
1834;283.103;0.01;3.46
1835;284.4;0.01;7.2
1836;282.917;0.01;4.74
1837;280.224;0.01;6.44
1838;291.296;0.01;4.66
1839;280.957;0.01;6.45
1840;252.532;0.01;3.9
1841;267.63;0.01;4.54
1842;275.92;0.01;3.18
1843;240.517;0.01;3.6
1844;279.937;0.01;3.99
1845;272.662;0.01;3.65
1846;256.64;0.01;4.27
1847;265.923;0.01;6.78
1848;284.314;0.01;4.3
1849;225.869;0.01;9.51
1850;275.711;0.01;4.94
1851;255.612;0.01;4.52
1852;222.387;0.01;6.12
1853;263.477;0.01;6.24
1854;261.651;0.01;5.61
1855;282.032;0.01;3.35
1856;295.285;0.01;4.91
1857;280.954;0.01;3.92
1858;273.401;0.01;3.05
1859;235.55;0.01;9.13
1860;282.143;0.01;3.23
1861;264.089;0.01;7.84
1862;235.453;0.01;5.09
1863;255.267;0.01;4.65
1864;278.369;0.01;5.11
1865;-49.759;0.01;2.8
1866;246.502;0.01;3.64
1867;252.649;0.01;4.32
1868;250.215;0.01;3.46
1869;214.675;0.01;4.39
1870;270.565;0.01;3.56
1871;239.903;0.01;3.72
1872;251.472;0.01;3.34
1873;265.641;0.01;6.02
1874;271.686;0.01;3.82
1875;246.664;0.01;3.61
1876;294.868;0.01;4.71
1877;250.854;0.01;3.8
1878;271.029;0.01;3.91
1879;0.974;0.01;3.63
1880;240.862;0.01;6.41
1881;183.635;0.01;12.89
1882;269.308;0.01;4.95
1883;-43.993;0.01;3.32
1884;239.217;0.01;3.9
1885;289.15;0.01;4.68
1886;-77.945;0.01;1.32
1887;4.862;0.01;2.83
1888;-23.497;0.01;1.84
1889;234.625;0.01;4.39
