Episode;Total Reward;Epsilon;Elapsed time [s]
2306;228.543;0.01;4.18
2307;286.974;0.01;4.72
2308;271.591;0.01;4.18
2309;269.595;0.01;4.77
2310;279.992;0.01;5.0
2311;298.525;0.01;6.05
2312;291.801;0.01;4.8
2313;282.768;0.01;4.12
2314;266.793;0.01;3.37
2315;263.022;0.01;3.5
2316;288.135;0.01;4.64
2317;284.598;0.01;6.0
2318;259.147;0.01;4.14
2319;237.584;0.01;4.33
2320;-56.236;0.01;2.75
2321;303.283;0.01;5.55
2322;272.356;0.01;5.21
2323;264.733;0.01;4.65
2324;279.477;0.01;3.15
2325;263.418;0.01;7.75
2326;292.083;0.01;4.58
2327;255.589;0.01;3.2
2328;279.358;0.01;3.17
2329;258.049;0.01;3.78
2330;274.709;0.01;4.21
2331;265.181;0.01;7.07
2332;281.041;0.01;4.1
2333;292.602;0.01;6.58
2334;23.749;0.01;2.09
2335;298.341;0.01;3.93
2336;259.027;0.01;3.61
2337;248.42;0.01;4.76
2338;279.063;0.01;3.12
2339;249.639;0.01;3.28
2340;278.031;0.01;4.24
2341;278.489;0.01;4.79
2342;281.067;0.01;4.35
2343;282.69;0.01;3.68
2344;274.138;0.01;3.74
2345;236.703;0.01;10.39
2346;297.571;0.01;4.96
2347;276.631;0.01;3.87
2348;279.302;0.01;4.57
2349;280.938;0.01;3.56
2350;275.65;0.01;3.55
2351;284.998;0.01;5.92
2352;275.563;0.01;4.89
2353;277.401;0.01;4.37
2354;307.646;0.01;5.69
2355;274.143;0.01;4.64
2356;278.616;0.01;4.19
2357;270.505;0.01;4.33
2358;257.215;0.01;7.79
2359;288.112;0.01;4.86
2360;292.199;0.01;5.23
2361;-349.309;0.01;7.16
2362;274.679;0.01;4.09
2363;284.449;0.01;5.4
2364;50.079;0.01;3.46
2365;278.858;0.01;5.34
2366;287.909;0.01;4.42
2367;269.219;0.01;4.39
2368;286.113;0.01;4.26
2369;279.639;0.01;3.21
2370;290.086;0.01;3.28
2371;286.619;0.01;4.75
2372;268.745;0.01;7.04
2373;292.918;0.01;5.83
2374;265.218;0.01;4.3
2375;263.508;0.01;3.09
2376;273.438;0.01;5.29
2377;257.109;0.01;4.55
2378;41.123;0.01;2.62
2379;279.258;0.01;4.39
2380;267.923;0.01;4.77
2381;283.868;0.01;4.15
2382;287.591;0.01;4.31
2383;254.972;0.01;6.44
2384;281.735;0.01;4.6
2385;258.768;0.01;3.44
2386;260.376;0.01;3.52
2387;238.605;0.01;4.11
2388;253.903;0.01;3.58
2389;237.342;0.01;6.11
2390;272.358;0.01;7.84
2391;279.456;0.01;3.56
2392;265.632;0.01;17.37
2393;279.297;0.01;3.55
2394;281.405;0.01;18.35
2395;214.663;0.01;6.69
2396;-12.66;0.01;3.52
2397;285.468;0.01;3.87
2398;-178.495;0.01;5.19
2399;278.315;0.01;4.83
2400;284.287;0.01;5.1
2401;-138.442;0.01;5.01
2402;-62.885;0.01;3.52
2403;-85.636;0.01;3.63
2404;267.479;0.01;6.85
2405;272.87;0.01;4.52
2406;263.242;0.01;3.72
2407;263.836;0.01;4.93
2408;298.873;0.01;4.64
2409;298.463;0.01;3.9
2410;262.697;0.01;4.25
2411;256.911;0.01;3.63
2412;213.525;0.01;7.85
2413;271.7;0.01;3.62
2414;264.417;0.01;4.43
2415;276.789;0.01;17.06
2416;299.62;0.01;3.77
2417;271.476;0.01;3.58
2418;238.474;0.01;12.93
2419;38.766;0.01;3.45
2420;233.029;0.01;4.3
2421;240.419;0.01;3.52
2422;252.395;0.01;5.54
2423;271.578;0.01;6.43
2424;248.177;0.01;6.49
2425;290.402;0.01;4.9
2426;268.51;0.01;4.81
2427;261.055;0.01;5.94
2428;276.283;0.01;5.89
2429;268.849;0.01;4.26
2430;21.388;0.01;2.36
2431;283.37;0.01;3.36
2432;253.555;0.01;3.81
2433;249.897;0.01;4.87
2434;181.37;0.01;10.32
2435;291.789;0.01;4.94
2436;256.927;0.01;3.53
2437;10.986;0.01;3.39
2438;250.262;0.01;3.99
2439;277.186;0.01;4.49
2440;283.62;0.01;5.64
2441;266.067;0.01;5.73
2442;249.385;0.01;3.77
2443;278.058;0.01;3.12
2444;295.625;0.01;3.65
2445;247.712;0.01;4.3
2446;251.748;0.01;3.98
2447;305.173;0.01;4.12
2448;270.443;0.01;7.18
2449;290.518;0.01;6.06
2450;264.428;0.01;3.85
2451;268.419;0.01;4.36
2452;263.765;0.01;3.35
2453;201.737;0.01;4.91
2454;275.601;0.01;4.73
2455;243.46;0.01;4.39
2456;265.691;0.01;4.05
2457;241.979;0.01;3.71
2458;31.423;0.01;4.98
2459;41.824;0.01;3.66
2460;277.296;0.01;4.06
2461;263.214;0.01;5.74
2462;213.469;0.01;8.2
2463;26.455;0.01;2.13
2464;290.268;0.01;7.2
2465;239.685;0.01;5.7
2466;280.147;0.01;3.81
2467;269.318;0.01;4.11
2468;278.051;0.01;4.06
2469;297.302;0.01;4.1
2470;23.854;0.01;2.82
2471;260.13;0.01;3.75
2472;266.447;0.01;5.96
2473;305.921;0.01;4.36
2474;287.476;0.01;5.53
2475;258.265;0.01;3.56
2476;294.301;0.01;3.3
2477;270.985;0.01;6.94
2478;211.861;0.01;6.23
2479;272.5;0.01;3.49
2480;291.105;0.01;3.86
2481;271.969;0.01;3.35
2482;285.76;0.01;6.66
2483;300.973;0.01;4.45
2484;255.416;0.01;5.1
2485;33.525;0.01;3.61
2486;286.121;0.01;4.58
2487;-102.57;0.01;3.43
2488;272.041;0.01;3.88
2489;292.691;0.01;4.07
2490;1.747;0.01;2.68
2491;283.176;0.01;4.79
2492;255.988;0.01;5.98
2493;249.66;0.01;8.34
2494;268.212;0.01;6.7
2495;289.311;0.01;4.13
2496;39.149;0.01;3.51
2497;300.184;0.01;4.33
2498;250.1;0.01;3.24
2499;253.997;0.01;2.96
2500;278.134;0.01;3.18
2501;282.464;0.01;6.16
2502;239.427;0.01;3.25
2503;281.631;0.01;5.06
2504;15.296;0.01;3.17
2505;263.638;0.01;3.53
2506;256.918;0.01;2.96
2507;230.449;0.01;10.17
2508;299.303;0.01;5.21
2509;246.6;0.01;9.84
2510;244.388;0.01;16.23
2511;273.779;0.01;3.49
2512;295.266;0.01;5.83
2513;251.832;0.01;3.49
2514;246.965;0.01;4.03
2515;267.033;0.01;5.88
2516;279.899;0.01;3.78
2517;240.577;0.01;3.35
2518;271.871;0.01;3.19
2519;303.592;0.01;4.05
2520;292.075;0.01;4.62
2521;276.215;0.01;4.73
2522;291.068;0.01;4.13
2523;298.225;0.01;5.71
2524;264.132;0.01;4.23
2525;284.833;0.01;4.76
2526;269.444;0.01;4.2
2527;288.222;0.01;3.24
2528;249.914;0.01;3.44
2529;297.376;0.01;2.98
2530;257.861;0.01;3.46
2531;303.243;0.01;4.9
2532;253.216;0.01;3.73
2533;297.053;0.01;4.22
2534;269.705;0.01;4.03
2535;301.798;0.01;4.47
2536;278.403;0.01;4.56
2537;239.493;0.01;3.53
2538;288.334;0.01;4.39
2539;280.798;0.01;4.58
2540;294.089;0.01;3.92
2541;289.08;0.01;4.42
2542;36.702;0.01;2.17
2543;291.931;0.01;4.13
2544;-3.918;0.01;2.12
2545;34.602;0.01;2.42
2546;279.202;0.01;2.93
2547;283.504;0.01;5.12
2548;28.047;0.01;2.57
2549;259.327;0.01;3.56
2550;260.1;0.01;4.73
2551;-2.142;0.01;3.22
2552;278.576;0.01;3.18
2553;274.525;0.01;17.06
2554;270.539;0.01;3.74
2555;255.2;0.01;4.07
2556;317.769;0.01;5.05
2557;244.01;0.01;3.57
2558;-60.042;0.01;4.09
2559;306.807;0.01;5.32
2560;245.899;0.01;6.14
2561;270.428;0.01;4.12
2562;262.037;0.01;3.45
2563;271.51;0.01;6.02
2564;287.119;0.01;5.2
2565;240.889;0.01;3.36
2566;299.21;0.01;4.04
2567;256.547;0.01;3.32
2568;238.635;0.01;3.48
2569;268.929;0.01;4.69
2570;-187.827;0.01;2.57
2571;282.803;0.01;4.06
2572;-57.168;0.01;2.73
2573;279.543;0.01;4.27
2574;261.683;0.01;4.82
2575;285.641;0.01;4.13
2576;277.369;0.01;4.65
2577;281.971;0.01;4.02
2578;280.997;0.01;5.17
2579;248.809;0.01;3.16
2580;262.105;0.01;7.65
2581;40.206;0.01;2.78
2582;282.876;0.01;4.09
2583;246.57;0.01;3.72
2584;-234.736;0.01;2.53
2585;222.113;0.01;4.48
2586;244.074;0.01;4.28
2587;222.999;0.01;4.05
2588;283.712;0.01;3.68
2589;273.441;0.01;3.49
2590;282.76;0.01;9.97
2591;313.665;0.01;3.47
2592;257.587;0.01;4.11
2593;278.929;0.01;3.74
2594;272.007;0.01;3.5
2595;275.877;0.01;4.32
2596;285.94;0.01;3.66
2597;288.483;0.01;3.64
2598;290.821;0.01;3.69
2599;290.831;0.01;3.32
2600;269.326;0.01;3.72
2601;275.072;0.01;3.01
2602;252.804;0.01;3.07
2603;258.169;0.01;3.1
2604;259.328;0.01;5.06
2605;283.1;0.01;4.37
2606;266.553;0.01;5.42
2607;269.637;0.01;3.61
2608;292.878;0.01;4.6
2609;267.98;0.01;3.37
2610;241.318;0.01;16.59
2611;248.336;0.01;3.31
2612;229.388;0.01;3.31
2613;286.33;0.01;3.85
2614;302.048;0.01;5.08
2615;291.901;0.01;4.1
2616;297.169;0.01;3.49
2617;282.627;0.01;4.41
2618;274.809;0.01;4.15
2619;311.36;0.01;3.41
2620;295.89;0.01;4.03
2621;292.358;0.01;6.66
2622;-101.603;0.01;1.74
2623;308.268;0.01;3.72
2624;102.074;0.01;19.78
2625;254.957;0.01;3.67
2626;301.399;0.01;4.44
2627;270.742;0.01;4.03
2628;273.102;0.01;4.29
2629;261.347;0.01;3.36
2630;265.215;0.01;3.51
2631;279.55;0.01;6.02
2632;245.83;0.01;4.1
2633;208.111;0.01;11.9
2634;42.465;0.01;2.34
2635;296.805;0.01;4.16
2636;164.624;0.01;9.74
2637;253.86;0.01;3.92
2638;264.859;0.01;3.95
2639;289.601;0.01;5.27
2640;307.886;0.01;4.06
2641;251.702;0.01;2.9
2642;-102.694;0.01;20.26
2643;277.802;0.01;3.81
2644;319.62;0.01;4.57
2645;262.46;0.01;3.91
2646;307.135;0.01;4.41
2647;280.073;0.01;4.41
2648;278.326;0.01;3.11
2649;257.888;0.01;4.28
2650;307.522;0.01;4.18
2651;296.539;0.01;5.01
2652;306.944;0.01;4.37
2653;20.463;0.01;2.14
2654;-9.227;0.01;3.32
2655;244.188;0.01;4.2
2656;272.453;0.01;3.54
2657;279.489;0.01;4.11
2658;268.933;0.01;6.24
2659;245.546;0.01;3.32
2660;257.958;0.01;4.28
2661;279.968;0.01;6.01
2662;302.936;0.01;4.82
2663;285.666;0.01;3.52
2664;297.294;0.01;6.87
2665;310.778;0.01;5.14
2666;263.557;0.01;2.92
2667;249.38;0.01;4.67
2668;274.828;0.01;4.31
2669;226.511;0.01;6.17
2670;-97.677;0.01;1.12
2671;297.052;0.01;3.51
2672;297.83;0.01;7.15
2673;263.078;0.01;4.46
2674;270.716;0.01;3.51
2675;297.691;0.01;4.18
2676;263.128;0.01;4.39
2677;298.813;0.01;5.25
2678;217.967;0.01;3.34
2679;288.945;0.01;4.29
2680;283.173;0.01;3.64
2681;269.432;0.01;3.9
2682;281.076;0.01;3.89
2683;300.76;0.01;5.16
2684;276.481;0.01;4.55
2685;264.186;0.01;6.19
2686;9.558;0.01;3.48
2687;233.625;0.01;2.55
2688;247.527;0.01;3.34
2689;306.116;0.01;4.78
2690;285.782;0.01;3.6
2691;221.913;0.01;6.92
2692;261.887;0.01;10.84
2693;245.536;0.01;3.0
2694;286.465;0.01;3.18
2695;273.42;0.01;3.49
2696;303.226;0.01;6.13
2697;265.344;0.01;3.62
2698;304.166;0.01;5.18
2699;53.022;0.01;3.27
2700;268.37;0.01;4.37
2701;269.732;0.01;6.11
2702;170.188;0.01;7.05
2703;236.523;0.01;4.01
2704;309.136;0.01;4.64
2705;272.754;0.01;3.99
2706;273.764;0.01;3.66
2707;282.368;0.01;4.53
2708;286.807;0.01;4.0
2709;11.567;0.01;3.61
2710;54.496;0.01;2.39
2711;272.105;0.01;4.68
2712;304.082;0.01;4.38
2713;280.333;0.01;3.01
2714;269.569;0.01;3.56
2715;245.61;0.01;3.26
2716;292.406;0.01;4.09
2717;245.4;0.01;2.65
2718;295.603;0.01;4.59
2719;310.234;0.01;3.8
2720;249.799;0.01;4.39
2721;277.671;0.01;3.37
2722;302.779;0.01;5.83
2723;292.356;0.01;3.9
2724;292.417;0.01;5.02
2725;299.001;0.01;3.61
2726;263.001;0.01;3.34
2727;300.249;0.01;5.14
2728;296.864;0.01;4.35
2729;252.312;0.01;4.16
2730;255.86;0.01;5.58
2731;274.734;0.01;4.26
2732;287.512;0.01;3.81
2733;277.48;0.01;8.19
2734;268.381;0.01;4.28
2735;291.611;0.01;3.79
2736;273.847;0.01;8.11
2737;-240.971;0.01;3.54
2738;281.497;0.01;4.13
2739;281.8;0.01;3.64
2740;274.394;0.01;3.67
2741;287.851;0.01;4.02
2742;311.173;0.01;3.51
2743;290.781;0.01;4.29
2744;287.717;0.01;4.68
2745;239.424;0.01;4.24
2746;298.274;0.01;4.73
2747;283.814;0.01;4.41
2748;276.177;0.01;3.48
2749;269.969;0.01;4.21
2750;301.303;0.01;4.19
2751;232.16;0.01;3.92
2752;286.805;0.01;4.18
2753;284.472;0.01;4.71
2754;288.368;0.01;3.21
2755;289.614;0.01;5.21
2756;251.514;0.01;3.6
2757;274.803;0.01;3.65
2758;298.787;0.01;4.64
2759;299.352;0.01;4.37
2760;275.09;0.01;4.71
2761;271.395;0.01;4.46
2762;257.459;0.01;4.32
2763;284.681;0.01;4.08
2764;275.678;0.01;2.93
2765;268.186;0.01;3.68
2766;250.139;0.01;5.04
2767;284.553;0.01;3.98
2768;260.483;0.01;5.27
2769;277.426;0.01;4.38
2770;283.234;0.01;3.83
2771;249.831;0.01;4.18
2772;251.057;0.01;3.09
2773;273.556;0.01;4.22
2774;276.662;0.01;3.81
2775;265.741;0.01;4.23
2776;268.544;0.01;3.66
2777;25.589;0.01;3.03
2778;291.897;0.01;4.14
2779;269.024;0.01;3.24
2780;276.116;0.01;4.12
2781;288.289;0.01;4.13
2782;33.115;0.01;2.66
2783;244.15;0.01;3.32
2784;261.544;0.01;3.57
2785;226.435;0.01;4.68
2786;277.213;0.01;4.13
2787;263.167;0.01;3.45
2788;286.304;0.01;5.76
2789;287.851;0.01;5.99
2790;250.078;0.01;4.52
2791;263.555;0.01;4.03
2792;281.956;0.01;4.22
2793;286.822;0.01;4.65
2794;293.518;0.01;5.79
2795;266.018;0.01;3.62
2796;289.017;0.01;7.68
2797;261.86;0.01;3.88
2798;-18.459;0.01;11.11
2799;274.488;0.01;3.64
2800;296.164;0.01;9.52
2801;259.051;0.01;3.96
2802;241.648;0.01;3.94
2803;276.195;0.01;4.29
2804;271.43;0.01;4.2
2805;263.948;0.01;4.87
2806;275.88;0.01;4.74
2807;234.796;0.01;3.52
2808;247.746;0.01;4.61
2809;272.028;0.01;5.42
2810;294.777;0.01;3.4
2811;299.786;0.01;3.53
2812;292.432;0.01;8.44
2813;290.9;0.01;5.12
2814;302.901;0.01;4.42
2815;295.519;0.01;3.81
2816;318.664;0.01;4.41
2817;248.959;0.01;4.52
2818;256.517;0.01;4.24
2819;286.398;0.01;3.53
2820;299.535;0.01;4.11
2821;256.073;0.01;7.79
2822;274.309;0.01;4.54
2823;243.295;0.01;4.53
2824;266.435;0.01;3.96
2825;229.361;0.01;5.14
2826;290.401;0.01;5.33
2827;266.722;0.01;4.79
2828;258.977;0.01;3.8
2829;306.049;0.01;4.93
2830;252.498;0.01;4.87
2831;246.323;0.01;9.35
2832;293.008;0.01;5.15
2833;267.149;0.01;4.94
2834;272.172;0.01;5.06
2835;280.259;0.01;4.93
2836;276.13;0.01;4.04
2837;239.602;0.01;5.28
2838;266.561;0.01;5.27
2839;251.926;0.01;4.31
2840;264.143;0.01;6.54
2841;236.904;0.01;3.93
2842;262.609;0.01;5.36
2843;232.686;0.01;4.32
2844;267.729;0.01;6.69
2845;300.594;0.01;4.54
2846;266.613;0.01;6.01
2847;279.739;0.01;3.93
2848;265.0;0.01;4.28
2849;256.747;0.01;4.25
2850;288.978;0.01;4.41
2851;259.773;0.01;4.44
2852;256.322;0.01;4.52
2853;217.543;0.01;5.77
2854;228.041;0.01;8.97
2855;269.177;0.01;4.25
2856;268.564;0.01;9.83
2857;263.62;0.01;4.12
2858;252.649;0.01;5.18
2859;272.414;0.01;3.37
2860;258.147;0.01;4.04
2861;282.498;0.01;3.64
2862;284.406;0.01;5.21
2863;275.135;0.01;3.8
2864;278.51;0.01;4.62
2865;275.085;0.01;5.73
2866;276.594;0.01;3.73
2867;280.408;0.01;4.19
2868;280.104;0.01;4.79
2869;260.053;0.01;6.55
2870;241.709;0.01;4.27
2871;267.933;0.01;5.46
2872;275.509;0.01;4.53
2873;281.558;0.01;6.19
2874;266.386;0.01;3.96
2875;270.842;0.01;4.89
2876;271.442;0.01;4.08
2877;256.231;0.01;4.56
2878;274.053;0.01;4.22
2879;267.985;0.01;4.9
2880;247.98;0.01;4.8
2881;254.143;0.01;4.08
2882;-143.225;0.01;3.97
2883;267.319;0.01;4.2
2884;246.603;0.01;3.27
2885;273.782;0.01;5.63
2886;280.538;0.01;4.12
2887;289.715;0.01;3.53
2888;295.826;0.01;4.64
2889;272.63;0.01;6.32
2890;297.726;0.01;4.82
2891;246.082;0.01;3.8
2892;305.706;0.01;3.83
2893;293.099;0.01;5.57
2894;277.439;0.01;3.86
2895;-148.854;0.01;3.74
2896;278.358;0.01;4.2
2897;297.227;0.01;5.0
2898;273.843;0.01;6.97
2899;231.941;0.01;13.23
2900;281.304;0.01;6.29
2901;244.566;0.01;4.24
2902;255.43;0.01;4.09
2903;255.093;0.01;3.72
2904;304.63;0.01;4.37
2905;274.853;0.01;4.29
2906;297.581;0.01;4.23
2907;278.392;0.01;3.73
2908;302.238;0.01;4.0
2909;253.725;0.01;4.04
2910;295.435;0.01;4.4
2911;257.843;0.01;5.5
2912;198.567;0.01;13.98
2913;258.295;0.01;3.69
2914;269.274;0.01;5.24
2915;252.278;0.01;4.78
2916;303.402;0.01;4.21
2917;302.269;0.01;5.61
2918;296.843;0.01;3.92
2919;279.728;0.01;4.4
2920;296.712;0.01;4.67
2921;259.935;0.01;6.38
2922;251.316;0.01;3.78
2923;-201.666;0.01;5.03
2924;285.082;0.01;3.89
2925;265.923;0.01;3.85
2926;263.482;0.01;5.61
2927;284.718;0.01;3.89
2928;302.664;0.01;4.47
2929;263.722;0.01;4.94
2930;273.12;0.01;3.7
2931;295.694;0.01;3.79
2932;287.841;0.01;4.2
2933;274.236;0.01;3.78
2934;283.029;0.01;4.29
2935;280.074;0.01;3.41
2936;290.629;0.01;6.97
2937;263.195;0.01;4.82
2938;284.992;0.01;4.93
2939;282.103;0.01;3.71
2940;263.668;0.01;4.84
2941;286.061;0.01;4.65
2942;268.993;0.01;5.68
2943;269.104;0.01;3.82
2944;302.468;0.01;4.18
2945;270.074;0.01;3.53
2946;322.383;0.01;4.3
2947;273.872;0.01;4.61
2948;266.352;0.01;3.7
2949;253.183;0.01;6.34
2950;283.203;0.01;4.25
2951;-3.596;0.01;3.23
2952;286.255;0.01;3.12
2953;244.24;0.01;5.05
2954;262.797;0.01;3.76
2955;283.522;0.01;3.93
2956;269.904;0.01;3.93
2957;242.734;0.01;2.94
2958;260.429;0.01;3.97
2959;-5.846;0.01;3.32
2960;248.448;0.01;3.83
2961;297.924;0.01;5.18
2962;272.562;0.01;4.26
2963;263.939;0.01;6.49
2964;257.151;0.01;3.52
2965;276.723;0.01;3.84
2966;292.977;0.01;5.31
2967;290.625;0.01;4.84
2968;284.6;0.01;4.12
2969;254.531;0.01;5.32
2970;266.617;0.01;3.66
2971;12.236;0.01;1.93
2972;300.955;0.01;4.7
2973;260.686;0.01;4.36
2974;38.755;0.01;3.25
2975;-225.162;0.01;2.9
2976;281.552;0.01;4.05
2977;248.862;0.01;3.56
2978;298.128;0.01;3.61
2979;302.436;0.01;4.39
2980;288.779;0.01;4.79
2981;303.555;0.01;4.54
2982;276.837;0.01;6.0
2983;274.788;0.01;3.44
2984;307.899;0.01;4.79
2985;261.886;0.01;4.41
2986;281.941;0.01;3.8
2987;266.016;0.01;3.45
2988;295.851;0.01;4.32
2989;283.844;0.01;4.39
2990;-117.416;0.01;1.82
2991;316.495;0.01;6.06
2992;255.104;0.01;3.31
2993;264.015;0.01;4.03
2994;279.074;0.01;3.35
2995;300.117;0.01;4.32
2996;244.057;0.01;4.44
2997;265.354;0.01;4.46
2998;254.472;0.01;4.13
2999;232.877;0.01;3.85
3000;285.103;0.01;3.96
3001;245.084;0.01;4.0
3002;-90.589;0.01;1.65
3003;-62.531;0.01;1.43
3004;258.069;0.01;10.32
3005;-99.841;0.01;1.57
3006;-248.283;0.01;1.94
3007;276.23;0.01;4.08
3008;252.055;0.01;3.82
3009;294.618;0.01;4.56
3010;-155.331;0.01;1.53
3011;262.927;0.01;3.54
3012;289.652;0.01;3.74
3013;305.383;0.01;5.44
3014;260.209;0.01;5.14
3015;303.334;0.01;4.84
3016;311.736;0.01;4.76
3017;311.857;0.01;4.4
3018;274.528;0.01;3.48
3019;279.711;0.01;4.89
3020;284.347;0.01;4.55
3021;271.681;0.01;3.36
3022;296.395;0.01;3.95
3023;262.22;0.01;3.33
3024;279.667;0.01;4.16
3025;301.47;0.01;4.97
3026;263.671;0.01;4.19
3027;256.634;0.01;4.86
3028;241.441;0.01;8.17
3029;263.455;0.01;4.42
3030;259.934;0.01;3.43
3031;248.649;0.01;3.43
3032;273.125;0.01;3.41
3033;266.831;0.01;4.45
3034;-43.132;0.01;1.62
3035;274.198;0.01;3.16
3036;297.762;0.01;3.41
3037;294.815;0.01;3.7
3038;287.1;0.01;4.15
3039;267.312;0.01;3.95
3040;296.226;0.01;4.46
3041;311.226;0.01;3.88
3042;-161.624;0.01;1.55
3043;265.199;0.01;2.79
3044;279.977;0.01;3.89
3045;309.698;0.01;3.36
3046;-139.353;0.01;1.07
3047;283.742;0.01;4.06
3048;-208.72;0.01;1.61
3049;291.635;0.01;3.74
3050;278.274;0.01;4.65
3051;274.426;0.01;4.13
3052;314.251;0.01;4.21
3053;252.464;0.01;4.39
3054;293.646;0.01;3.81
3055;269.137;0.01;3.64
3056;280.937;0.01;4.32
3057;279.068;0.01;3.09
3058;305.764;0.01;4.61
3059;288.817;0.01;3.56
3060;276.646;0.01;4.92
3061;309.815;0.01;5.14
3062;271.666;0.01;3.77
3063;298.922;0.01;4.55
3064;267.6;0.01;2.89
3065;289.13;0.01;4.88
3066;264.917;0.01;4.51
3067;274.547;0.01;3.9
3068;273.423;0.01;4.01
3069;-75.02;0.01;1.9
3070;247.582;0.01;4.16
3071;257.637;0.01;5.54
3072;313.817;0.01;5.07
3073;-27.232;0.01;2.14
3074;-207.739;0.01;1.54
3075;-273.119;0.01;1.81
3076;-223.364;0.01;1.5
3077;-82.455;0.01;1.7
3078;-196.214;0.01;1.71
3079;251.614;0.01;3.67
3080;275.688;0.01;3.75
3081;257.107;0.01;3.32
3082;-271.9;0.01;1.24
3083;-66.166;0.01;1.97
3084;252.993;0.01;8.39
3085;-241.704;0.01;1.19
3086;-268.116;0.01;1.36
3087;53.257;0.01;2.33
3088;-47.464;0.01;2.76
3089;-283.902;0.01;2.2
3090;304.411;0.01;5.91
3091;242.681;0.01;4.11
3092;264.326;0.01;3.44
3093;290.111;0.01;3.61
3094;302.822;0.01;3.03
3095;308.051;0.01;4.87
3096;246.374;0.01;4.35
3097;-323.047;0.01;1.18
3098;283.122;0.01;4.77
3099;307.236;0.01;4.83
3100;312.41;0.01;4.66
3101;63.898;0.01;2.82
3102;-356.493;0.01;1.52
3103;279.582;0.01;3.24
3104;244.588;0.01;6.35
3105;262.223;0.01;3.63
3106;293.673;0.01;4.7
3107;199.038;0.01;4.11
3108;285.95;0.01;3.99
3109;276.733;0.01;4.16
3110;309.762;0.01;5.66
3111;-61.679;0.01;2.01
3112;-18.528;0.01;2.1
3113;287.946;0.01;5.35
3114;270.382;0.01;3.68
3115;289.908;0.01;3.2
3116;-282.413;0.01;1.5
3117;272.876;0.01;5.54
3118;235.209;0.01;3.69
3119;280.674;0.01;3.39
3120;271.247;0.01;3.83
3121;-202.664;0.01;3.74
3122;288.744;0.01;5.57
3123;265.539;0.01;3.62
3124;279.469;0.01;3.5
3125;7.819;0.01;1.8
3126;291.361;0.01;4.71
3127;278.305;0.01;3.82
3128;-450.757;0.01;8.73
3129;-195.636;0.01;4.53
3130;-295.504;0.01;1.55
3131;-160.977;0.01;1.19
3132;270.838;0.01;3.45
3133;-259.937;0.01;1.42
3134;300.179;0.01;4.77
3135;286.061;0.01;3.36
3136;-279.024;0.01;1.85
3137;-190.676;0.01;1.27
3138;280.52;0.01;3.23
3139;-33.646;0.01;1.66
3140;-303.923;0.01;1.22
3141;249.067;0.01;5.66
3142;273.708;0.01;3.61
3143;302.042;0.01;3.87
3144;288.117;0.01;4.58
3145;293.052;0.01;4.89
3146;295.95;0.01;3.23
3147;268.703;0.01;3.06
3148;-133.534;0.01;5.22
3149;311.497;0.01;4.15
3150;-379.953;0.01;1.59
3151;303.482;0.01;4.59
3152;312.441;0.01;5.89
3153;-275.403;0.01;1.27
3154;-334.087;0.01;2.1
3155;275.463;0.01;3.48
3156;264.387;0.01;3.08
3157;264.475;0.01;3.21
3158;305.9;0.01;3.97
3159;280.953;0.01;4.2
3160;-190.188;0.01;4.67
3161;-489.851;0.01;1.99
3162;-186.848;0.01;3.05
3163;256.348;0.01;4.63
3164;-321.477;0.01;3.7
3165;-241.38;0.01;1.17
3166;246.528;0.01;3.5
3167;14.855;0.01;5.08
3168;250.382;0.01;4.59
3169;269.331;0.01;3.98
3170;291.688;0.01;3.65
3171;267.43;0.01;3.72
3172;-418.91;0.01;1.59
3173;-23.814;0.01;1.35
3174;273.141;0.01;4.05
3175;267.464;0.01;3.57
3176;264.169;0.01;3.45
3177;-265.8;0.01;1.45
3178;279.439;0.01;3.73
3179;244.488;0.01;3.48
3180;302.831;0.01;3.71
3181;271.168;0.01;3.76
3182;288.509;0.01;3.4
3183;-378.784;0.01;2.86
3184;285.54;0.01;3.6
3185;292.48;0.01;2.83
3186;282.242;0.01;4.95
3187;-274.077;0.01;1.75
3188;-212.458;0.01;7.38
3189;261.843;0.01;4.23
3190;-233.997;0.01;1.34
3191;-399.122;0.01;1.92
3192;246.014;0.01;4.06
3193;267.95;0.01;3.95
3194;255.916;0.01;5.2
3195;252.99;0.01;5.05
3196;-242.131;0.01;1.77
3197;-270.907;0.01;1.45
3198;-367.139;0.01;1.79
3199;260.31;0.01;3.46
3200;266.743;0.01;11.25
3201;-228.893;0.01;1.39
3202;-233.163;0.01;1.41
3203;285.232;0.01;3.67
3204;-391.139;0.01;1.53
3205;289.969;0.01;4.04
3206;-209.387;0.01;10.71
3207;-226.252;0.01;1.66
3208;-404.257;0.01;1.94
3209;288.173;0.01;3.62
3210;-249.996;0.01;1.72
3211;287.884;0.01;4.3
3212;275.886;0.01;5.33
3213;265.967;0.01;4.49
3214;-297.391;0.01;2.03
3215;307.545;0.01;4.35
3216;272.865;0.01;3.26
3217;58.019;0.01;2.13
3218;247.078;0.01;9.37
3219;258.136;0.01;3.86
3220;-275.56;0.01;6.3
3221;-496.854;0.01;1.92
3222;-121.393;0.01;5.99
3223;238.773;0.01;7.26
3224;-393.212;0.01;1.93
3225;-207.826;0.01;1.15
3226;284.268;0.01;4.98
3227;-343.063;0.01;1.67
3228;291.284;0.01;3.64
3229;-186.423;0.01;3.03
3230;291.903;0.01;2.82
