Episode;Total Reward;Epsilon;Elapsed time [s]
960;263.176;0.01;5.37
961;267.118;0.01;5.99
962;-25.703;0.01;3.55
963;209.682;0.01;9.16
964;-218.277;0.01;2.66
965;260.622;0.01;4.58
966;250.49;0.01;4.09
967;261.001;0.01;3.05
968;250.81;0.01;5.8
969;293.425;0.01;4.17
970;215.292;0.01;4.74
971;264.374;0.01;4.93
972;-111.515;0.01;8.95
973;-111.846;0.01;19.61
974;290.59;0.01;3.22
975;285.853;0.01;4.18
976;247.847;0.01;4.4
977;30.121;0.01;4.21
978;201.604;0.01;8.95
979;231.831;0.01;7.26
980;248.735;0.01;5.32
981;232.53;0.01;4.46
982;39.708;0.01;2.65
983;-102.664;0.01;19.77
984;-69.838;0.01;19.42
985;194.608;0.01;4.22
986;255.52;0.01;6.65
987;254.228;0.01;4.32
988;241.433;0.01;9.72
989;237.043;0.01;6.87
990;-584.746;0.01;4.56
991;250.792;0.01;2.89
992;279.351;0.01;5.01
993;-69.102;0.01;7.83
994;288.848;0.01;3.57
995;195.507;0.01;4.67
996;228.957;0.01;4.24
997;298.104;0.01;4.36
998;254.176;0.01;4.93
999;307.367;0.01;4.72
1000;230.639;0.01;3.45
1001;282.393;0.01;3.92
1002;-93.898;0.01;19.47
1003;240.893;0.01;18.12
1004;259.232;0.01;7.09
1005;240.385;0.01;4.18
1006;272.136;0.01;3.87
1007;262.799;0.01;4.78
1008;288.233;0.01;6.15
1009;272.615;0.01;4.56
1010;-75.386;0.01;21.5
1011;-20.631;0.01;4.02
1012;265.852;0.01;8.43
1013;-74.657;0.01;21.14
1014;-22.967;0.01;4.41
1015;274.956;0.01;5.41
1016;283.291;0.01;3.9
1017;252.42;0.01;5.87
1018;-110.73;0.01;19.39
1019;276.906;0.01;5.63
1020;187.481;0.01;5.66
1021;251.289;0.01;7.08
1022;291.079;0.01;5.08
1023;283.508;0.01;5.86
1024;-297.72;0.01;1.57
1025;277.371;0.01;5.85
1026;287.755;0.01;4.29
1027;280.635;0.01;6.3
1028;225.74;0.01;5.18
1029;238.675;0.01;5.8
1030;290.526;0.01;4.9
1031;253.908;0.01;5.48
1032;273.073;0.01;7.1
1033;276.644;0.01;3.75
1034;215.139;0.01;4.4
1035;250.314;0.01;4.26
1036;260.658;0.01;3.92
1037;-222.865;0.01;5.91
1038;56.924;0.01;4.1
1039;289.176;0.01;4.58
1040;291.258;0.01;6.65
1041;219.131;0.01;7.25
1042;-120.467;0.01;17.39
1043;270.114;0.01;5.79
1044;242.763;0.01;3.62
1045;278.168;0.01;3.0
1046;227.9;0.01;5.75
1047;255.629;0.01;4.02
1048;235.332;0.01;9.29
1049;233.612;0.01;4.11
1050;268.462;0.01;5.23
1051;270.019;0.01;4.15
1052;242.838;0.01;3.17
1053;-63.617;0.01;6.2
1054;-437.051;0.01;7.06
1055;250.923;0.01;7.03
1056;266.204;0.01;4.23
1057;221.018;0.01;5.73
1058;131.908;0.01;17.3
1059;262.013;0.01;4.98
1060;-137.045;0.01;5.16
1061;281.263;0.01;4.13
1062;270.224;0.01;3.2
1063;233.636;0.01;4.55
1064;229.624;0.01;15.38
1065;265.484;0.01;4.53
1066;283.835;0.01;4.31
1067;240.733;0.01;4.9
1068;265.973;0.01;4.26
1069;249.475;0.01;5.96
1070;283.094;0.01;5.59
1071;295.519;0.01;7.31
1072;247.686;0.01;3.49
1073;-77.989;0.01;5.51
1074;227.083;0.01;7.02
1075;189.712;0.01;6.44
1076;281.086;0.01;3.16
1077;240.165;0.01;7.54
1078;208.76;0.01;5.85
1079;238.502;0.01;4.79
1080;232.204;0.01;5.44
1081;221.386;0.01;4.05
1082;251.444;0.01;4.53
1083;250.339;0.01;5.12
1084;220.464;0.01;3.51
1085;229.035;0.01;3.27
1086;259.575;0.01;3.19
1087;253.606;0.01;3.45
1088;285.896;0.01;6.69
1089;200.256;0.01;7.4
1090;256.562;0.01;3.98
1091;-25.781;0.01;6.98
1092;217.614;0.01;4.9
1093;-53.512;0.01;1.98
1094;36.811;0.01;2.81
1095;271.613;0.01;4.01
1096;280.285;0.01;3.77
1097;47.592;0.01;18.49
1098;311.135;0.01;6.66
1099;268.716;0.01;5.27
1100;228.549;0.01;5.46
1101;243.593;0.01;4.55
1102;264.18;0.01;4.62
1103;299.982;0.01;4.5
1104;245.088;0.01;6.04
1105;-59.77;0.01;18.25
1106;267.109;0.01;3.62
1107;181.005;0.01;5.25
1108;-102.22;0.01;2.18
1109;227.638;0.01;5.63
1110;231.956;0.01;10.35
1111;255.321;0.01;5.58
1112;289.522;0.01;3.89
1113;241.472;0.01;4.55
1114;213.15;0.01;4.85
1115;255.73;0.01;3.73
1116;221.719;0.01;5.02
1117;239.362;0.01;17.04
1118;266.368;0.01;4.8
1119;250.214;0.01;5.21
1120;-24.815;0.01;1.89
1121;252.277;0.01;3.69
1122;307.337;0.01;4.23
1123;146.396;0.01;6.57
1124;-54.187;0.01;1.95
1125;-77.37;0.01;1.86
1126;260.737;0.01;4.56
1127;261.729;0.01;4.21
1128;232.53;0.01;7.19
1129;-89.098;0.01;2.57
1130;-82.551;0.01;2.38
1131;233.055;0.01;5.74
1132;246.003;0.01;5.1
1133;-284.3;0.01;6.83
1134;239.465;0.01;4.89
1135;222.643;0.01;8.68
1136;270.239;0.01;4.34
1137;263.702;0.01;4.14
1138;241.496;0.01;9.13
1139;253.647;0.01;4.72
1140;174.37;0.01;12.5
1141;215.842;0.01;7.68
1142;264.943;0.01;4.97
1143;148.506;0.01;17.19
1144;238.654;0.01;13.23
1145;-106.125;0.01;1.91
1146;273.335;0.01;5.13
1147;292.798;0.01;3.73
1148;276.225;0.01;4.27
1149;302.311;0.01;4.04
1150;-568.455;0.01;8.45
1151;278.361;0.01;5.53
1152;264.366;0.01;5.2
1153;230.848;0.01;6.45
1154;303.04;0.01;4.26
1155;221.859;0.01;5.47
1156;192.373;0.01;5.31
1157;-158.468;0.01;5.37
1158;250.214;0.01;6.49
1159;203.962;0.01;5.76
1160;201.07;0.01;5.31
1161;293.657;0.01;4.05
1162;290.519;0.01;3.33
1163;186.201;0.01;5.02
1164;292.664;0.01;3.86
1165;305.289;0.01;4.85
1166;277.033;0.01;5.79
1167;226.0;0.01;13.8
1168;290.543;0.01;5.08
1169;23.993;0.01;4.12
1170;234.283;0.01;4.77
1171;245.123;0.01;7.69
1172;108.443;0.01;18.33
1173;-36.471;0.01;2.36
1174;272.591;0.01;6.76
1175;-138.099;0.01;4.28
1176;247.397;0.01;5.45
1177;248.866;0.01;3.95
1178;-138.342;0.01;2.62
1179;283.616;0.01;4.67
1180;265.784;0.01;4.15
1181;308.841;0.01;3.85
1182;-27.581;0.01;2.22
1183;300.684;0.01;4.02
1184;293.699;0.01;3.76
1185;282.936;0.01;4.61
1186;283.365;0.01;3.14
1187;260.714;0.01;4.87
1188;237.691;0.01;3.47
1189;-62.952;0.01;4.14
1190;122.987;0.01;18.18
1191;188.724;0.01;6.37
1192;194.55;0.01;5.69
1193;232.958;0.01;8.21
1194;285.371;0.01;4.02
1195;6.164;0.01;2.83
1196;280.851;0.01;7.69
1197;248.34;0.01;5.06
1198;238.929;0.01;4.36
1199;296.158;0.01;3.95
1200;192.698;0.01;6.87
1201;277.003;0.01;4.53
1202;233.823;0.01;10.72
1203;243.172;0.01;5.05
1204;225.053;0.01;5.81
1205;234.437;0.01;3.07
1206;279.633;0.01;4.6
1207;291.522;0.01;8.28
1208;258.598;0.01;5.51
1209;-58.736;0.01;2.07
1210;195.855;0.01;5.45
1211;279.612;0.01;4.68
1212;-225.196;0.01;7.78
1213;-134.986;0.01;3.28
1214;275.166;0.01;10.74
1215;253.461;0.01;8.52
1216;258.445;0.01;4.98
1217;230.176;0.01;5.3
1218;-6.198;0.01;3.37
1219;289.019;0.01;5.42
1220;-380.612;0.01;4.56
1221;257.225;0.01;4.54
1222;263.253;0.01;6.58
1223;287.032;0.01;3.74
1224;257.092;0.01;4.47
1225;240.136;0.01;4.43
1226;267.721;0.01;5.56
1227;243.668;0.01;7.0
1228;297.063;0.01;3.47
1229;276.37;0.01;3.99
1230;275.611;0.01;6.2
1231;-120.433;0.01;1.73
1232;270.753;0.01;4.51
1233;238.909;0.01;5.42
1234;265.926;0.01;5.68
1235;286.866;0.01;7.52
1236;297.322;0.01;5.75
1237;281.622;0.01;5.56
1238;271.798;0.01;4.57
1239;250.134;0.01;4.6
1240;-141.917;0.01;3.17
1241;260.454;0.01;4.38
1242;301.237;0.01;4.43
1243;263.692;0.01;3.61
1244;245.412;0.01;4.51
1245;237.188;0.01;4.03
1246;248.519;0.01;5.38
1247;219.355;0.01;4.13
1248;275.632;0.01;4.07
1249;249.258;0.01;7.93
1250;287.99;0.01;4.9
1251;235.962;0.01;5.55
1252;236.164;0.01;4.2
1253;184.672;0.01;5.77
1254;241.875;0.01;4.02
1255;296.062;0.01;4.43
1256;282.909;0.01;7.45
1257;306.052;0.01;5.5
1258;271.991;0.01;4.73
1259;239.037;0.01;4.04
1260;262.433;0.01;4.92
1261;276.38;0.01;5.35
1262;291.84;0.01;4.75
1263;261.972;0.01;4.36
1264;226.604;0.01;13.69
1265;265.033;0.01;5.0
1266;271.282;0.01;4.42
1267;239.387;0.01;5.32
1268;292.9;0.01;5.23
1269;297.284;0.01;6.88
1270;37.325;0.01;2.88
1271;243.607;0.01;6.32
1272;241.957;0.01;4.13
1273;253.785;0.01;4.38
1274;254.1;0.01;5.53
1275;233.383;0.01;6.84
1276;115.308;0.01;19.66
1277;0.444;0.01;3.2
1278;22.888;0.01;2.49
1279;258.995;0.01;9.07
1280;247.709;0.01;3.28
1281;279.918;0.01;3.76
1282;245.284;0.01;3.63
1283;-244.221;0.01;1.88
1284;267.382;0.01;3.55
1285;280.327;0.01;5.49
1286;242.786;0.01;5.52
1287;258.949;0.01;4.74
1288;284.497;0.01;4.37
1289;267.939;0.01;6.18
1290;268.72;0.01;4.73
1291;234.978;0.01;7.55
1292;229.4;0.01;14.51
1293;278.573;0.01;6.41
1294;217.11;0.01;4.95
1295;276.514;0.01;4.17
1296;-370.554;0.01;2.69
1297;263.186;0.01;6.2
1298;271.668;0.01;6.82
1299;219.2;0.01;10.15
1300;286.449;0.01;5.52
1301;223.253;0.01;4.91
1302;262.34;0.01;3.6
1303;249.501;0.01;4.31
1304;264.999;0.01;5.66
1305;-31.384;0.01;3.51
1306;259.109;0.01;3.99
1307;32.238;0.01;2.81
1308;286.661;0.01;4.52
1309;262.969;0.01;4.34
1310;281.349;0.01;3.38
1311;258.466;0.01;4.82
1312;220.866;0.01;4.33
1313;278.609;0.01;5.15
1314;293.52;0.01;6.8
1315;257.051;0.01;4.19
1316;266.718;0.01;5.52
1317;244.154;0.01;5.43
1318;240.861;0.01;6.51
1319;290.024;0.01;3.76
1320;274.703;0.01;6.98
1321;260.172;0.01;3.96
1322;156.826;0.01;7.12
1323;248.01;0.01;3.53
1324;259.356;0.01;4.47
1325;266.853;0.01;3.51
1326;253.027;0.01;4.44
1327;245.817;0.01;3.43
1328;242.29;0.01;7.79
1329;268.512;0.01;6.37
1330;293.743;0.01;4.35
1331;285.771;0.01;4.84
1332;243.914;0.01;3.57
1333;-54.454;0.01;2.46
1334;247.842;0.01;3.76
1335;276.579;0.01;4.48
1336;268.278;0.01;4.26
1337;304.933;0.01;3.85
1338;240.193;0.01;4.2
1339;284.791;0.01;5.64
1340;245.895;0.01;5.54
1341;225.603;0.01;4.2
1342;250.277;0.01;4.97
1343;251.788;0.01;4.94
1344;274.491;0.01;5.0
1345;284.966;0.01;6.53
1346;286.791;0.01;5.65
1347;281.127;0.01;6.62
1348;284.324;0.01;4.63
1349;273.632;0.01;5.3
1350;240.594;0.01;6.97
1351;278.273;0.01;6.07
1352;235.974;0.01;12.3
1353;256.275;0.01;5.61
1354;285.657;0.01;4.97
1355;277.413;0.01;4.69
1356;249.903;0.01;4.47
1357;267.353;0.01;4.05
1358;259.133;0.01;5.56
1359;261.214;0.01;7.06
1360;251.582;0.01;4.32
1361;242.035;0.01;8.85
1362;235.895;0.01;8.61
1363;223.557;0.01;8.84
1364;247.729;0.01;3.75
1365;277.597;0.01;5.24
1366;263.063;0.01;5.44
1367;223.374;0.01;7.11
1368;262.436;0.01;4.88
1369;295.154;0.01;5.91
1370;280.104;0.01;4.86
1371;275.963;0.01;4.74
1372;275.149;0.01;7.36
1373;276.571;0.01;6.56
1374;-152.175;0.01;4.26
1375;287.518;0.01;4.64
1376;287.737;0.01;5.88
1377;35.232;0.01;3.29
1378;254.532;0.01;4.11
1379;237.094;0.01;5.54
1380;266.446;0.01;5.41
1381;250.1;0.01;5.03
1382;273.732;0.01;4.96
1383;240.911;0.01;4.29
1384;287.92;0.01;4.8
1385;232.157;0.01;4.9
1386;268.348;0.01;8.62
1387;267.258;0.01;4.37
1388;279.22;0.01;5.01
1389;283.884;0.01;6.05
1390;261.016;0.01;5.77
1391;292.535;0.01;4.58
1392;245.548;0.01;16.58
1393;251.84;0.01;6.21
1394;283.288;0.01;4.75
1395;275.426;0.01;5.26
1396;251.372;0.01;4.86
1397;255.357;0.01;4.98
1398;249.325;0.01;4.36
1399;314.21;0.01;3.76
1400;247.849;0.01;3.92
1401;259.511;0.01;4.9
1402;280.479;0.01;5.23
1403;82.171;0.01;3.21
1404;293.5;0.01;5.55
1405;289.188;0.01;3.75
1406;306.129;0.01;4.54
1407;275.907;0.01;4.32
1408;249.725;0.01;4.44
1409;302.239;0.01;4.45
1410;220.341;0.01;10.71
1411;259.209;0.01;6.98
1412;266.372;0.01;4.93
1413;270.825;0.01;5.66
1414;301.557;0.01;5.77
1415;280.719;0.01;4.17
1416;257.937;0.01;4.31
1417;241.926;0.01;4.06
1418;254.542;0.01;7.71
1419;232.591;0.01;4.2
1420;245.565;0.01;3.74
1421;283.42;0.01;3.67
1422;226.9;0.01;5.12
1423;296.347;0.01;3.62
1424;245.581;0.01;3.52
1425;234.202;0.01;3.97
1426;282.287;0.01;3.74
1427;277.74;0.01;4.41
1428;289.474;0.01;4.33
1429;276.277;0.01;3.92
1430;274.354;0.01;3.99
1431;254.911;0.01;7.65
1432;276.843;0.01;3.72
1433;270.449;0.01;4.04
1434;272.66;0.01;3.34
1435;254.126;0.01;3.97
1436;284.327;0.01;3.98
1437;258.784;0.01;5.64
1438;274.219;0.01;4.44
1439;270.195;0.01;8.5
1440;279.393;0.01;3.78
1441;293.471;0.01;4.03
1442;239.659;0.01;8.15
1443;247.544;0.01;3.44
1444;243.469;0.01;12.93
1445;257.225;0.01;3.8
1446;274.309;0.01;4.59
1447;248.714;0.01;5.32
1448;269.623;0.01;4.46
1449;232.202;0.01;6.83
1450;206.096;0.01;6.2
1451;238.361;0.01;6.98
1452;283.249;0.01;4.12
1453;285.832;0.01;4.89
1454;257.848;0.01;4.55
1455;292.003;0.01;4.78
1456;-42.154;0.01;18.94
1457;274.203;0.01;3.4
1458;256.457;0.01;5.01
1459;274.919;0.01;4.88
1460;292.721;0.01;4.18
1461;248.181;0.01;5.76
1462;278.045;0.01;4.96
1463;254.651;0.01;11.26
1464;268.827;0.01;4.63
1465;278.802;0.01;5.67
1466;276.752;0.01;3.7
1467;251.807;0.01;6.31
1468;262.18;0.01;8.78
1469;263.933;0.01;4.71
1470;258.548;0.01;4.29
1471;275.662;0.01;4.49
1472;19.027;0.01;2.22
1473;244.429;0.01;3.96
1474;275.796;0.01;3.51
1475;276.986;0.01;4.24
1476;287.508;0.01;3.51
1477;255.425;0.01;19.32
1478;284.083;0.01;4.02
1479;244.255;0.01;5.72
1480;250.071;0.01;6.63
1481;281.583;0.01;4.82
1482;243.025;0.01;3.74
1483;272.148;0.01;7.35
1484;238.204;0.01;4.16
1485;235.769;0.01;3.72
1486;289.405;0.01;3.89
1487;229.864;0.01;4.74
1488;246.416;0.01;5.51
1489;262.121;0.01;5.78
1490;242.237;0.01;4.34
1491;283.53;0.01;5.69
1492;267.695;0.01;4.15
1493;297.882;0.01;3.91
1494;251.956;0.01;6.54
1495;286.425;0.01;4.23
1496;271.351;0.01;3.73
1497;272.413;0.01;3.91
1498;272.563;0.01;3.12
1499;214.125;0.01;4.67
1500;245.665;0.01;6.45
1501;240.462;0.01;3.59
1502;269.057;0.01;3.81
1503;274.489;0.01;10.2
1504;272.067;0.01;4.7
1505;239.04;0.01;4.92
1506;274.458;0.01;7.24
1507;256.315;0.01;4.97
1508;267.142;0.01;4.59
1509;275.615;0.01;5.32
1510;261.085;0.01;4.33
1511;249.644;0.01;6.0
1512;263.884;0.01;5.31
1513;289.899;0.01;5.11
1514;277.041;0.01;4.03
1515;248.685;0.01;4.04
1516;254.854;0.01;4.34
1517;265.941;0.01;4.12
1518;278.275;0.01;5.23
1519;236.681;0.01;3.76
1520;297.855;0.01;5.49
1521;298.405;0.01;4.98
1522;303.148;0.01;4.51
1523;256.399;0.01;3.7
1524;254.736;0.01;5.32
1525;290.021;0.01;4.21
1526;244.474;0.01;5.3
1527;273.526;0.01;4.24
1528;240.346;0.01;4.02
1529;253.296;0.01;4.2
1530;250.479;0.01;4.2
1531;275.128;0.01;4.36
1532;280.746;0.01;4.65
1533;272.74;0.01;3.44
1534;275.981;0.01;4.63
1535;242.862;0.01;6.93
1536;244.092;0.01;5.22
1537;255.907;0.01;3.96
1538;309.312;0.01;4.0
1539;237.629;0.01;5.21
1540;215.477;0.01;9.78
1541;273.937;0.01;3.88
1542;261.468;0.01;8.92
1543;279.842;0.01;4.33
1544;298.353;0.01;4.46
1545;302.039;0.01;4.88
1546;254.76;0.01;5.18
1547;285.95;0.01;4.75
1548;249.937;0.01;9.1
1549;252.998;0.01;4.88
1550;282.064;0.01;4.21
1551;-226.03;0.01;3.02
1552;276.795;0.01;4.55
1553;249.866;0.01;3.7
1554;282.219;0.01;4.35
1555;265.154;0.01;4.26
1556;301.679;0.01;3.87
1557;285.233;0.01;5.15
1558;234.275;0.01;3.41
1559;256.805;0.01;3.94
1560;258.802;0.01;4.83
1561;261.816;0.01;3.54
1562;229.828;0.01;4.36
1563;294.263;0.01;6.27
1564;278.833;0.01;5.18
1565;-74.453;0.01;10.77
1566;259.917;0.01;4.23
1567;278.28;0.01;3.77
1568;264.826;0.01;4.19
1569;281.029;0.01;3.25
1570;310.516;0.01;4.64
1571;267.626;0.01;3.96
1572;289.369;0.01;4.82
1573;263.479;0.01;4.81
1574;278.555;0.01;4.57
1575;319.013;0.01;3.98
1576;279.617;0.01;4.62
1577;260.677;0.01;3.43
1578;245.85;0.01;3.85
1579;10.377;0.01;3.78
1580;269.201;0.01;3.87
1581;262.798;0.01;4.33
1582;242.842;0.01;3.62
1583;309.462;0.01;3.75
1584;301.886;0.01;4.62
1585;256.665;0.01;4.35
1586;268.78;0.01;3.56
1587;271.429;0.01;4.2
1588;269.957;0.01;2.99
1589;227.736;0.01;3.54
1590;288.53;0.01;4.5
1591;280.584;0.01;4.09
1592;255.25;0.01;5.8
1593;277.512;0.01;4.43
1594;258.275;0.01;5.99
1595;273.286;0.01;4.44
1596;295.347;0.01;4.01
1597;228.166;0.01;17.76
1598;285.062;0.01;3.63
1599;264.899;0.01;3.5
1600;280.955;0.01;4.02
