Episode;Total Reward;Epsilon;Elapsed time [s]
947;277.628;0.01;4.91
948;238.926;0.01;4.46
949;306.642;0.01;5.51
950;263.83;0.01;4.84
951;-188.486;0.01;5.35
952;235.527;0.01;4.83
953;205.134;0.01;8.59
954;248.502;0.01;10.62
955;-37.289;0.01;18.44
956;275.243;0.01;4.64
957;-54.539;0.01;3.97
958;-165.837;0.01;2.23
959;66.217;0.01;4.04
960;267.091;0.01;5.0
961;245.799;0.01;6.7
962;295.364;0.01;4.3
963;281.72;0.01;4.89
964;273.049;0.01;3.42
965;265.947;0.01;4.2
966;265.252;0.01;4.48
967;156.264;0.01;13.78
968;255.41;0.01;8.31
969;254.332;0.01;3.9
970;295.255;0.01;4.16
971;251.238;0.01;5.64
972;191.543;0.01;11.72
973;259.265;0.01;4.33
974;221.774;0.01;6.5
975;313.144;0.01;5.04
976;262.033;0.01;9.47
977;272.517;0.01;4.23
978;-23.749;0.01;6.12
979;279.352;0.01;4.79
980;273.721;0.01;4.57
981;188.024;0.01;11.94
982;249.184;0.01;4.35
983;282.009;0.01;5.02
984;284.917;0.01;4.68
985;226.872;0.01;5.25
986;302.022;0.01;4.54
987;285.584;0.01;4.52
988;283.376;0.01;4.54
989;172.478;0.01;11.7
990;244.292;0.01;5.57
991;264.192;0.01;4.84
992;278.627;0.01;4.29
993;300.686;0.01;4.82
994;180.623;0.01;9.25
995;278.692;0.01;4.43
996;281.644;0.01;5.1
997;235.427;0.01;5.48
998;279.882;0.01;4.61
999;283.512;0.01;4.58
1000;269.348;0.01;5.18
